WhiteElo,BlackElo,Result,Moves,OpeningName
1063,1080,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Be2', 'f6', 'O-O', 'g5', 'd4', 'h6']",Philidor Defense
952,933,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'd5', 'exd5', 'Qxd5', 'Nxe5', 'Nc6']",Philidor Defense
852,930,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'd4', 'Bg4', 'Bxf7+', 'Kxf7']",Philidor Defense
970,869,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Nc6', 'Bg5', 'f6', 'Bh4', 'g5']",Philidor Defense
882,843,1/2-1/2,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'g6', 'Nd5', 'c6', 'Nb4', 'c5']",Philidor Defense
1083,1085,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'exd4']",Philidor Defense
1002,1007,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'Nc3', 'Bg4', 'h3', 'Bxf3']",Philidor Defense
1168,1163,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'd4', 'c6', 'dxe5', 'dxe5']",Philidor Defense
860,762,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'c3', 'Be6', 'd3', 'Nf6']",Philidor Defense
1147,1053,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'd4', 'exd4', 'Qxd4', 'Nc6']",Philidor Defense
910,956,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'O-O', 'b6', 'c3', 'a6']",Philidor Defense
726,598,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Bg4', 'Bg5', 'f6', 'Be3', 'Nh6']",Philidor Defense
1190,1101,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'Nc6']",Philidor Defense
1079,996,1/2-1/2,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'd3', 'd5', 'Be3', 'dxe4']",Philidor Defense
933,1001,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be7', 'd3', 'Nf6', 'Nc3', 'O-O']",Philidor Defense
1085,1177,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be7', 'd4', 'Nf6', 'Ng5', 'Be6']",Philidor Defense
882,859,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'a6', 'a3', 'b5', 'Ba2', 'c5']",Philidor Defense
865,887,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'O-O', 'Nc6', 'c3', 'Be7']",Philidor Defense
834,898,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be7', 'd3', 'b6', 'h4', 'Bb7']",Philidor Defense
1124,1093,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'dxe5', 'f6', 'exf6', 'Nxf6']",Philidor Defense
1184,1196,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'd5', 'Nce7', 'Be2', 'Ng6']",Philidor Defense
1117,1131,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'Bd7', 'Bc4', 'Nf6', 'Ng5', 'Be6']",Philidor Defense
1070,1095,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Be6', 'd4', 'Be7', 'd5', 'Bd7']",Philidor Defense
820,769,1-0,"['e4', 'e5', 'Nf3', 'd6', 'g3', 'Nf6', 'Bg2', 'Nxe4', 'O-O', 'Bg4']",Philidor Defense
982,956,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'c6', 'd4', 'exd4', 'Qxd4', 'b5']",Philidor Defense
972,877,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'Nc6']",Philidor Defense
996,927,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Ng5', 'Be6', 'Bxe6', 'fxe6']",Philidor Defense
970,1009,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'Nc3', 'c5', 'O-O', 'Nf6']",Philidor Defense
875,970,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'g6', 'Nc3', 'Nf6', 'Be2', 'Nc6']",Philidor Defense
1139,1140,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'dxe5', 'fxe5', 'Bc4', 'h6']",Philidor Defense
941,993,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'dxe5', 'Bg4', 'Bb5', 'Bxf3']",Philidor Defense
1023,1023,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'Nc3', 'Nf6', 'O-O', 'h6']",Philidor Defense
800,936,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nd4', 'exd4', 'Na3', 'Qe7', 'Nb5', 'Qxe4+']",Philidor Defense
1045,1061,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'f6', 'c3', 'Bd7', 'd4', 'Nc6']",Philidor Defense
879,898,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Nf6', 'd4', 'Bd7', 'Bc4', 'Nxe4']",Philidor Defense
885,985,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'd5', 'c5', 'Bb5+', 'Bd7']",Philidor Defense
1119,1150,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bd7', 'd3', 'a6', 'Ng5', 'Nh6']",Philidor Defense
994,995,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'O-O', 'Bg4', 'd3', 'Be7']",Philidor Defense
927,922,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'd4', 'h6', 'dxe5', 'dxe5']",Philidor Defense
861,844,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'c5', 'd3', 'b6', 'Be3', 'Ba6']",Philidor Defense
843,787,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'd4', 'Be7', 'd5', 'Na5']",Philidor Defense
913,922,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'd4', 'Bxf3', 'gxf3', 'exd4']",Philidor Defense
752,729,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Nd5', 'Nxd5', 'exd5', 'a6']",Philidor Defense
976,876,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Nc3', 'Ng4', 'O-O', 'Qf6']",Philidor Defense
1101,1062,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Nf6', 'Qb3', 'Nxe4', 'Bc4', 'Qf6']",Philidor Defense
1162,1074,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nh6', 'Nc3', 'Be7', 'd4', 'exd4']",Philidor Defense
1086,1078,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'Bxf7+', 'Kxf7', 'Nxe5+', 'dxe5']",Philidor Defense
885,965,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'Bc4', 'Qe7', 'dxe5', 'fxe5']",Philidor Defense
906,758,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'c6', 'Ba4', 'b5', 'Bb3', 'Bg4']",Philidor Defense
1140,1166,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Bxf7+', 'Kxf7', 'd4', 'exd4']",Philidor Defense
952,949,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Nf6', 'Be3', 'Nc6', 'c3', 'g6']",Philidor Defense
957,910,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'Nc3', 'Ne7', 'Bc4', 'c6']",Philidor Defense
868,931,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Nc6', 'Nc3', 'f6', 'Be3', 'Be6']",Philidor Defense
1108,1064,1-0,"['e4', 'e5', 'Nf3', 'd6', 'c4', 'c6', 'Nc3', 'Be6', 'd3', 'f5']",Philidor Defense
1191,1184,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'Nc3', 'a6', 'd3', 'Bd7']",Philidor Defense
978,934,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'b6', 'O-O', 'a6', 'd3', 'b5']",Philidor Defense
726,861,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'c6', 'Ng5', 'd5', 'Bb3', 'Bc5']",Philidor Defense
1059,1036,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'dxe5', 'Bxf3', 'Qxf3', 'dxe5']",Philidor Defense
909,988,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Nf6', 'Be3', 'Nc6', 'Nc3', 'b6']",Philidor Defense
1179,1151,1/2-1/2,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Be6', 'Bxe6', 'fxe6']",Philidor Defense
1186,1166,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'h6', 'd4', 'exd4', 'cxd4', 'a6']",Philidor Defense
953,931,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'c6', 'd3', 'h6', 'c3', 'b5']",Philidor Defense
1147,1118,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'f6', 'd4', 'exd4', 'Nxd4', 'Bd7']",Philidor Defense
969,973,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5']",Philidor Defense
1140,1161,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'f6', 'd3', 'Ne7', 'Nc3', 'Nbc6']",Philidor Defense
916,933,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'dxe5', 'Bxf3', 'gxf3', 'dxe5']",Philidor Defense
1062,1065,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'd3', 'Nc6', 'O-O', 'f6']",Philidor Defense
929,1059,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Nf6', 'd3', 'Be7', 'Nbd2', 'O-O']",Philidor Defense
897,959,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'Bd7', 'Bxd7+', 'Nxd7', 'd4', 'f6']",Philidor Defense
1152,1058,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Qe7', 'O-O', 'Be6', 'Bxe6', 'Qxe6']",Philidor Defense
1116,1193,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'c6', 'Ba4', 'b5', 'Bb3', 'a5']",Philidor Defense
909,929,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Ng5', 'Be6', 'Bxe6', 'fxe6']",Philidor Defense
946,912,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'Be2', 'Qf6', 'O-O', 'Be7']",Philidor Defense
724,724,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'a6', 'Bc4', 'h6', 'O-O', 'Qf6']",Philidor Defense
1184,1117,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'Be2', 'Be7', 'dxe5', 'dxe5']",Philidor Defense
980,995,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'd3', 'Bg4', 'Be2', 'Be7']",Philidor Defense
863,743,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be6', 'Bxe6', 'fxe6', 'Ng5', 'd5']",Philidor Defense
828,707,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'd5', 'dxe5', 'Nc6', 'exd5', 'Nce7']",Philidor Defense
1045,1133,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bc4', 'Nf6', 'd3', 'h6']",Philidor Defense
908,928,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bd3', 'g5', 'O-O', 'g4', 'Ne1', 'Bh6']",Philidor Defense
1062,1117,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'd5', 'Be7', 'h3', 'Bxf3']",Philidor Defense
800,857,0-1,"['e4', 'e5', 'Nf3', 'd6', 'a4', 'f5', 'Bd3', 'g6', 'c4', 'Nc6']",Philidor Defense
699,654,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Ng5', 'h6', 'Nxf7', 'Qd7']",Philidor Defense
1146,1182,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'd4', 'Nf6', 'dxe5', 'Nxe4']",Philidor Defense
934,1058,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Nf6']",Philidor Defense
807,877,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'c6', 'Ba4', 'Bg4', 'Nc3', 'Nf6']",Philidor Defense
817,693,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'Nc3', 'a6', 'b4', 'Nf6']",Philidor Defense
1162,1190,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nxd4']",Philidor Defense
759,798,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Philidor Defense
1072,935,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'd5', 'exd5', 'Qe7', 'Qe2', 'c6']",Philidor Defense
1077,1177,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Be7', 'O-O', 'O-O']",Philidor Defense
1124,1128,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Be2', 'Bg4', 'O-O', 'Nf6', 'd3', 'h6']",Philidor Defense
828,1082,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bd3', 'h6', 'c4', 'a6', 'Nc3', 'Nc6']",Philidor Defense
1107,1042,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Bd7', 'd4', 'Nc6', 'd5', 'Nce7']",Philidor Defense
1085,1068,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'h3', 'Bxf3', 'gxf3', 'Nd7']",Philidor Defense
966,1062,1-0,"['e4', 'e5', 'Nf3', 'd6', 'c4', 'g6', 'Nc3', 'Bg7', 'd3', 'Nf6']",Philidor Defense
720,704,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'd3', 'd5', 'Bg5', 'Bb4']",Philidor Defense
1021,991,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Ng5', 'Nxe4', 'Nxf7', 'Qh4']",Philidor Defense
874,829,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'd4', 'Nxe4', 'dxe5', 'd5']",Philidor Defense
1084,1145,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'd4', 'exd4', 'Qxd4', 'Bxf3']",Philidor Defense
929,833,0-1,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Nf6', 'd4', 'exd4', 'cxd4', 'Nxe4']",Philidor Defense
951,947,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be6', 'Bxe6', 'fxe6', 'd3', 'd5']",Philidor Defense
1118,1030,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'h3', 'Bh5', 'O-O', 'Nd7']",Philidor Defense
1104,1099,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bc4', 'Nf6', 'd3', 'Bd7']",Philidor Defense
1192,898,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'd3', 'Nh6', 'Ng5', 'Be6']",Philidor Defense
1096,1156,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'c5', 'Bc4', 'Nf6', 'Ng5', 'Be6']",Philidor Defense
1157,1197,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'c3', 'Nf6', 'Qb3', 'Qe7']",Philidor Defense
1198,1190,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Nf6']",Philidor Defense
846,779,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'Nd5', 'c6', 'Nb4', 'c5']",Philidor Defense
869,853,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'O-O', 'h5', 'Qe1', 'Bxf3']",Philidor Defense
1081,1070,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be6', 'Bb5+', 'Nc6', 'c3', 'Nf6']",Philidor Defense
1196,1189,1-0,"['e4', 'e5', 'Nf3', 'd6', 'h3', 'Nf6', 'd3', 'Nc6', 'Bg5', 'Nd4']",Philidor Defense
659,519,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Be6', 'd3', 'Bxc4']",Philidor Defense
845,845,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'd3', 'Nc6', 'O-O', 'h5']",Philidor Defense
931,893,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd3', 'Bg4', 'h3', 'Bh5', 'Nbd2', 'Nc6']",Philidor Defense
1081,1158,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'c3', 'Be7', 'O-O', 'Nf6']",Philidor Defense
1082,1109,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bc4', 'Nf6', 'O-O', 'Bg4']",Philidor Defense
737,835,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Nd5', 'Nxe4', 'Nxe5', 'dxe5']",Philidor Defense
1152,1138,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'd3', 'c6', 'O-O', 'd5']",Philidor Defense
992,991,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'Be2', 'exd4', 'Qxd4', 'Nc6']",Philidor Defense
1002,996,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'c5', 'd3', 'Bd7', 'Nc3', 'Nc6']",Philidor Defense
784,783,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Qf6', 'd4', 'exd4', 'Bg5', 'Qg6']",Philidor Defense
786,935,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'd4', 'Bg4', 'd5', 'Bxf3']",Philidor Defense
1060,1118,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nxd4']",Philidor Defense
1188,1192,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Qe7']",Philidor Defense
1140,1146,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'Bc4', 'h6', 'b3', 'Nf6']",Philidor Defense
919,854,0-1,"['e4', 'e5', 'Nf3', 'd6', 'g3', 'Nf6', 'd3', 'b6', 'Bg2', 'Bb7']",Philidor Defense
1052,1053,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be6', 'Bxe6', 'fxe6', 'd3', 'Nc6']",Philidor Defense
1075,1162,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'Bc4', 'Bd7', 'O-O', 'b5']",Philidor Defense
1195,1192,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'c3', 'a6', 'a3', 'Nf6']",Philidor Defense
795,841,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'O-O', 'Nc6', 'd3', 'Be6']",Philidor Defense
997,1011,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'dxe5', 'dxe5', 'Qxd8+', 'Nxd8']",Philidor Defense
1022,1048,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'f6', 'd4', 'Bg4', 'dxe5', 'dxe5']",Philidor Defense
976,1002,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Be7', 'd5', 'c6', 'c4', 'cxd5']",Philidor Defense
1004,891,1/2-1/2,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nd7', 'Bc4', 'Ngf6', 'O-O', 'Be7']",Philidor Defense
970,971,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'c5', 'Bc4', 'h6', 'd4', 'a6']",Philidor Defense
1175,1184,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'dxe5', 'Bxf3', 'gxf3', 'Nc6']",Philidor Defense
885,741,1-0,"['e4', 'e5', 'Nf3', 'd6', 'c3', 'Nc6', 'd4', 'Na5', 'Be3', 'exd4']",Philidor Defense
1047,1132,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'c5', 'd4', 'cxd4', 'c3', 'dxc3']",Philidor Defense
1164,1095,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'Nc3', 'Be7', 'h3', 'Bxf3']",Philidor Defense
1174,1155,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'Nc3', 'c6', 'Nxe5', 'Bxd1']",Philidor Defense
912,811,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'Bc4', 'Bxf3', 'Qxf3', 'f6']",Philidor Defense
916,926,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'Bd7', 'Bxd7+', 'Qxd7', 'O-O', 'Nc6']",Philidor Defense
831,850,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nc6', 'Bc4', 'Bg4', 'd3', 'Bxf3']",Philidor Defense
1025,961,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'd5', 'Nce7', 'Nc3', 'Nf6']",Philidor Defense
1099,1182,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Be7', 'd3', 'Nf6', 'c3', 'O-O']",Philidor Defense
1079,1088,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'c3', 'Bg4', 'Qb3', 'Be7']",Philidor Defense
850,842,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'h6', 'd3', 'Nf6', 'h3', 'c6']",Philidor Defense
734,676,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'h3', 'Nc6', 'Bb5', 'd5']",Philidor Defense
1049,925,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Nc6', 'd5', 'Nb4', 'h3', 'c6']",Philidor Defense
845,856,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'Nc6']",Philidor Defense
1165,1156,0-1,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bg4', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Philidor Defense
857,951,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'f6', 'Bc4', 'Ne7', 'O-O', 'g6']",Philidor Defense
763,777,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Qe7', 'Nc3', 'Be6', 'Bb3', 'Bxb3']",Philidor Defense
1067,1110,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Nf6', 'Ng5', 'Be6', 'Bxe6', 'fxe6']",Philidor Defense
1197,1175,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'd4', 'Bxf3', 'Qxf3', 'Nf6']",Philidor Defense
793,827,1-0,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'f6', 'Bb5+', 'c6', 'Ba4', 'b5']",Philidor Defense
639,719,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bb5+', 'c6', 'Ba4', 'b5', 'Bb3', 'Na6']",Philidor Defense
1049,993,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Be7', 'Bc4', 'Bg4', 'h3', 'Bh5']",Philidor Defense
903,968,1-0,"['e4', 'e5', 'Nf3', 'd6', 'Nc3', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Nf6']",Philidor Defense
1004,932,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Bc4', 'Bg4', 'O-O', 'Bxf3', 'Qxf3', 'Nf6']",Philidor Defense
754,872,0-1,"['e4', 'e5', 'Nf3', 'd6', 'Be2', 'Nd7', 'O-O', 'c6', 'Re1', 'd5']",Philidor Defense
