WhiteElo,BlackElo,Result,Moves,OpeningName
1151,1184,1-0,"['d4', 'd5', 'e3', 'e6', 'Nf3', 'Bb4+', 'c3', 'Bd6', 'Bd2', 'Nf6']",Queen's Pawn Game
656,646,0-1,"['d4', 'd6', 'Nc3', 'd5', 'Nxd5', 'e6', 'Nc3', 'Nc6', 'e4', 'Nxd4']",Queen's Pawn Game
1083,1100,1-0,"['d4', 'd5', 'e3', 'Nc6', 'c4', 'Nf6', 'Nc3', 'dxc4', 'Bxc4', 'e6']",Queen's Pawn Game
1070,1015,1-0,"['d4', 'd6', 'Bf4', 'c6', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Be2', 'Nbd7']",Queen's Pawn Game
949,938,0-1,"['d4', 'd5', 'f3', 'c6', 'e4', 'e5', 'exd5', 'cxd5', 'dxe5', 'Nc6']",Queen's Pawn Game
1060,1032,0-1,"['d4', 'd5', 'e3', 'Nc6', 'c3', 'Nf6', 'f4', 'e6', 'Nf3', 'Bd6']",Queen's Pawn Game
1158,1093,1-0,"['d4', 'd5', 'e3', 'a6', 'Nf3', 'Nc6', 'Nc3', 'Nf6', 'Bd3', 'h6']",Queen's Pawn Game
1186,1094,1-0,"['d4', 'd5', 'e3', 'Nc6', 'c4', 'Nf6', 'Nc3', 'Be6', 'Nf3', 'Bg4']",Queen's Pawn Game
722,822,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Bd2', 'Ng4', 'h3', 'Nxf2', 'Kxf2', 'Nc6']",Queen's Pawn Game
698,779,1-0,"['d4', 'c6', 'c4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'e6', 'e3', 'Bb4+']",Queen's Pawn Game
1115,1115,0-1,"['d4', 'd5', 'h4', 'Bf5', 'f4', 'e6', 'a4', 'Nf6', 'c3', 'Bd6']",Queen's Pawn Game
1161,1162,1-0,"['d4', 'c6', 'Nf3', 'd5', 'e3', 'Bg4', 'Bd3', 'Nf6', 'c3', 'Nbd7']",Queen's Pawn Game
948,961,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Bb5+', 'Bd7', 'Bd3', 'a6', 'c4', 'Nc6']",Queen's Pawn Game
1057,1170,0-1,"['d4', 'd6', 'Bf4', 'e6', 'e3', 'c5', 'Bc4', 'f5', 'd5', 'Nf6']",Queen's Pawn Game
799,718,1-0,"['d4', 'd6', 'Nf3', 'Bd7', 'Bf4', 'Ba4', 'Nc3', 'Bb5', 'e3', 'Bc6']",Queen's Pawn Game
760,903,0-1,"['d4', 'd6', 'Nf3', 'e6', 'e3', 'Be7', 'c4', 'b6', 'Bd2', 'Nf6']",Queen's Pawn Game
1187,1147,0-1,"['d4', 'f6', 'c4', 'e5', 'd5', 'c6', 'e4', 'd6', 'Nc3', 'Ne7']",Queen's Pawn Game
966,899,1-0,"['d4', 'c6', 'e4', 'd5', 'exd5', 'c5', 'dxc5', 'Nf6', 'Nc3', 'Qa5']",Queen's Pawn Game
870,876,1-0,"['d4', 'd5', 'f3', 'e5', 'dxe5', 'Nc6', 'Nc3', 'Bf5', 'e4', 'dxe4']",Queen's Pawn Game
1085,1087,1-0,"['d4', 'c6', 'c4', 'd5', 'e3', 'dxc4', 'Bxc4', 'Nf6', 'Qf3', 'e6']",Queen's Pawn Game
988,979,0-1,"['d4', 'c6', 'e4', 'd5', 'Nc3', 'Nf6', 'e5', 'Ne4', 'f3', 'Nxc3']",Queen's Pawn Game
936,897,1-0,"['d4', 'd6', 'Bf4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Nc3', 'Bg4']",Queen's Pawn Game
740,841,0-1,"['d4', 'a5', 'e4', 'd5', 'exd5', 'Nf6', 'Nc3', 'Bg4', 'Nf3', 'Nxd5']",Queen's Pawn Game
851,820,1-0,"['d4', 'd5', 'e3', 'f6', 'a3', 'a6', 'Nc3', 'Nc6', 'Nce2', 'e6']",Queen's Pawn Game
979,1008,0-1,"['d4', 'c6', 'c4', 'd5', 'a3', 'Bf5', 'Nc3', 'e6', 'c5', 'Ne7']",Queen's Pawn Game
992,1129,1-0,"['d4', 'd6', 'e3', 'c5', 'Nf3', 'Nf6', 'c4', 'Bf5', 'Nbd2', 'Nc6']",Queen's Pawn Game
726,778,0-1,"['d4', 'd6', 'd5', 'g6', 'c4', 'Bg7', 'Na3', 'Nf6', 'h3', 'O-O']",Queen's Pawn Game
810,788,1-0,"['d4', 'd5', 'e3', 'c5', 'dxc5', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5']",Queen's Pawn Game
914,858,0-1,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6']",Queen's Pawn Game
1040,1133,1-0,"['d4', 'd5', 'e3', 'e6', 'g3', 'c5', 'Bg2', 'Nc6', 'Ne2', 'Nf6']",Queen's Pawn Game
872,877,1-0,"['d4', 'c6', 'Bf4', 'd6', 'e3', 'e5', 'dxe5', 'd5', 'Nf3', 'Nd7']",Queen's Pawn Game
1154,1108,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Bf5', 'Ne5', 'Nxe5', 'dxe5', 'f6']",Queen's Pawn Game
970,942,1-0,"['d4', 'd5', 'e3', 'e5', 'Nf3', 'exd4', 'Nxd4', 'Bc5', 'g3', 'Bxd4']",Queen's Pawn Game
1176,1179,0-1,"['d4', 'h5', 'Bf4', 'f6', 'e3', 'g5', 'Bxg5', 'fxg5', 'Nf3', 'e6']",Queen's Pawn Game
967,971,1-0,"['d4', 'd5', 'e3', 'e6', 'Nf3', 'Nc6', 'Ne5', 'Bb4+', 'c3', 'Bd6']",Queen's Pawn Game
991,990,0-1,"['d4', 'c6', 'Nf3', 'd5', 'e3', 'g6', 'Bd3', 'Bg7', 'O-O', 'Bxd4']",Queen's Pawn Game
556,711,1/2-1/2,"['d4', 'd5', 'g3', 'Nc6', 'Bg2', 'Nf6', 'Nh3', 'Bf5', 'Ng1', 'Nb4']",Queen's Pawn Game
874,1003,0-1,"['d4', 'd5', 'e3', 'a6', 'Bd3', 'Nc6', 'Nc3', 'Nf6', 'Nf3', 'h6']",Queen's Pawn Game
897,790,1-0,"['d4', 'd6', 'Bf4', 'Nf6', 'Nf3', 'e5', 'dxe5', 'Nh5', 'Bg5', 'Qd7']",Queen's Pawn Game
1017,1045,1-0,"['d4', 'd5', 'c3', 'Bf5', 'Bf4', 'Na6', 'e3', 'c6', 'Bd3', 'Be6']",Queen's Pawn Game
839,822,0-1,"['d4', 'd6', 'Qd3', 'e6', 'Nf3', 'Nd7', 'Bg5', 'Ne7', 'Bxe7', 'Qxe7']",Queen's Pawn Game
791,815,0-1,"['d4', 'c6', 'Bf4', 'Na6', 'e3', 'c5', 'c3', 'd6', 'Bd3', 'Nc7']",Queen's Pawn Game
907,934,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Bb5+', 'Bd7', 'Bd3', 'e6', 'c3', 'Bc6']",Queen's Pawn Game
1052,1054,0-1,"['d4', 'c6', 'c4', 'd5', 'Nf3', 'e6', 'Nc3', 'Bb4', 'a3', 'Bxc3+']",Queen's Pawn Game
872,842,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Nf6', 'Bd3', 'Bg4', 'O-O', 'e6']",Queen's Pawn Game
671,664,1-0,"['d4', 'h5', 'Nf3', 'f6', 'e4', 'd6', 'd5', 'a5', 'Nc3', 'b6']",Queen's Pawn Game
874,866,1-0,"['d4', 'd5', 'e3', 'f6', 'h3', 'e5', 'c3', 'e4', 'a3', 'b6']",Queen's Pawn Game
887,913,1-0,"['d4', 'd5', 'f3', 'Nf6', 'Bg5', 'Bf5', 'g4', 'Bg6', 'Nh3', 'h6']",Queen's Pawn Game
949,974,1-0,"['d4', 'd6', 'Bf4', 'Bd7', 'Nc3', 'c5', 'd5', 'Nf6', 'Nf3', 'Nxd5']",Queen's Pawn Game
913,847,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Bd3', 'b6', 'f4', 'Nf6', 'Nf3', 'Ne4']",Queen's Pawn Game
1013,1075,0-1,"['d4', 'c6', 'c4', 'd5', 'e3', 'Bf5', 'Nc3', 'e6', 'a3', 'c5']",Queen's Pawn Game
874,939,1-0,"['d4', 'c6', 'Bf4', 'd5', 'Nf3', 'Nd7', 'c3', 'Nb6', 'Nbd2', 'Nf6']",Queen's Pawn Game
1110,961,0-1,"['d4', 'c6', 'Nf3', 'd5', 'e3', 'Bf5', 'c3', 'e6', 'Bd3', 'Bxd3']",Queen's Pawn Game
946,954,0-1,"['d4', 'd5', 'e3', 'Qd6', 'Bd3', 'Nf6', 'Nf3', 'Bd7', 'Nc3', 'Nc6']",Queen's Pawn Game
726,463,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Nf6', 'Bd3', 'Bg4', 'O-O', 'Bxf3']",Queen's Pawn Game
1172,1169,0-1,"['d4', 'c6', 'e3', 'd5', 'Bd3', 'c5', 'c3', 'Nc6', 'Nf3', 'Bg4']",Queen's Pawn Game
903,940,0-1,"['d4', 'd5', 'e3', 'e6', 'g3', 'Nf6', 'Bg2', 'Ne4', 'Bxe4', 'dxe4']",Queen's Pawn Game
974,988,0-1,"['d4', 'f6', 'Bf4', 'Nc6', 'e3', 'e5', 'Nf3', 'Bd6', 'c3', 'exd4']",Queen's Pawn Game
882,1013,1-0,"['d4', 'd5', 'e3', 'e6', 'f4', 'c5', 'dxc5', 'Bxc5', 'g3', 'd4']",Queen's Pawn Game
1052,1064,1-0,"['d4', 'd5', 'e3', 'Nc6', 'c3', 'f6', 'Bd3', 'h6', 'Qc2', 'f5']",Queen's Pawn Game
717,814,0-1,"['d4', 'd6', 'e3', 'g6', 'c4', 'Bg7', 'a3', 'c6', 'b4', 'Bf5']",Queen's Pawn Game
1107,1082,1/2-1/2,"['d4', 'c6', 'Nc3', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'f3', 'Bd6']",Queen's Pawn Game
1171,1132,0-1,"['d4', 'c6', 'e4', 'd5', 'e5', 'e6', 'Nf3', 'f5', 'exf6', 'Qxf6']",Queen's Pawn Game
856,755,1-0,"['d4', 'c6', 'Nf3', 'd5', 'c3', 'Nf6', 'Qb3', 'Ng4', 'h3', 'Nxf2']",Queen's Pawn Game
990,999,0-1,"['d4', 'd6', 'e4', 'e5', 'd5', 'c5', 'Bb5+', 'Bd7', 'Bc4', 'b6']",Queen's Pawn Game
853,846,1/2-1/2,"['d4', 'd5', 'f3', 'Nc6', 'c3', 'f6', 'e3', 'Bf5', 'Nd2', 'e5']",Queen's Pawn Game
1006,958,0-1,"['d4', 'd5', 'e3', 'Nc6', 'a3', 'Bf5', 'Bd3', 'Qd7', 'Nf3', 'Nf6']",Queen's Pawn Game
1015,654,1-0,"['d4', 'd6', 'e3', 'e6', 'Nf3', 'Bd7', 'Nc3', 'Nc6', 'Bd3', 'Be7']",Queen's Pawn Game
938,945,0-1,"['d4', 'c6', 'e3', 'd5', 'Nf3', 'Bf5', 'c3', 'e6', 'Bd3', 'Nd7']",Queen's Pawn Game
1023,881,1-0,"['d4', 'c6', 'Bf4', 'd5', 'e3', 'Bf5', 'Bd3', 'Bxd3', 'cxd3', 'e6']",Queen's Pawn Game
777,870,1-0,"['d4', 'd5', 'c3', 'Nf6', 'Nf3', 'Nc6', 'Bf4', 'Bg4', 'Ng5', 'e5']",Queen's Pawn Game
980,1032,1-0,"['d4', 'd5', 'c3', 'e6', 'e3', 'c5', 'Nf3', 'cxd4', 'cxd4', 'Bb4+']",Queen's Pawn Game
947,951,0-1,"['d4', 'd5', 'e3', 'Bf5', 'Nf3', 'Nc6', 'Bd3', 'Bg4', 'h3', 'Bxf3']",Queen's Pawn Game
1087,1122,1-0,"['d4', 'd6', 'Bf4', 'f6', 'Nf3', 'h5', 'Nbd2', 'g5', 'Be3', 'h4']",Queen's Pawn Game
1073,1075,1/2-1/2,"['d4', 'd6', 'e4', 'Nf6', 'Nc3', 'c6', 'd5', 'cxd5', 'Nxd5', 'Nxd5']",Queen's Pawn Game
1165,1193,1-0,"['d4', 'd5', 'c3', 'Nc6', 'e3', 'e5', 'Bb5', 'exd4', 'Qa4', 'Bd7']",Queen's Pawn Game
844,926,1-0,"['d4', 'c6', 'c4', 'd5', 'c5', 'e6', 'b4', 'Na6', 'a3', 'Nf6']",Queen's Pawn Game
1180,1153,0-1,"['d4', 'd6', 'Nc3', 'e6', 'e4', 'f5', 'f3', 'c5', 'dxc5', 'dxc5']",Queen's Pawn Game
1065,1040,1-0,"['d4', 'd5', 'e3', 'Nc6', 'c4', 'Nf6', 'b4', 'e6', 'Qa4', 'Bd7']",Queen's Pawn Game
862,876,0-1,"['d4', 'c6', 'e3', 'd5', 'Bd3', 'Nf6', 'Nc3', 'Bd7', 'Bd2', 'e6']",Queen's Pawn Game
712,734,1-0,"['d4', 'd5', 'e3', 'c5', 'Bb5+', 'Bd7', 'Qe2', 'a6', 'Bd3', 'c4']",Queen's Pawn Game
1130,1177,0-1,"['d4', 'd5', 'g3', 'Nc6', 'Bg2', 'Nxd4', 'Nf3', 'Nxf3+', 'Bxf3', 'c6']",Queen's Pawn Game
964,907,0-1,"['d4', 'd5', 'e3', 'Nf6', 'Nf3', 'e6', 'Nbd2', 'Bd6', 'c3', 'O-O']",Queen's Pawn Game
1178,1188,1-0,"['d4', 'd6', 'e3', 'Nf6', 'Bd3', 'Bd7', 'Nd2', 'Nc6', 'Ngf3', 'a6']",Queen's Pawn Game
1161,1137,1-0,"['d4', 'd5', 'e3', 'Qd6', 'Bb5+', 'c6', 'Be2', 'c5', 'Nc3', 'cxd4']",Queen's Pawn Game
1096,1047,1-0,"['d4', 'd5', 'e3', 'Bf5', 'Be2', 'Nf6', 'Nf3', 'e6', 'Ne5', 'Nc6']",Queen's Pawn Game
1184,1173,0-1,"['d4', 'd5', 'c3', 'Nc6', 'e3', 'Nf6', 'Bd3', 'e6', 'Qc2', 'Be7']",Queen's Pawn Game
1073,995,0-1,"['d4', 'd5', 'c3', 'c5', 'g3', 'Nf6', 'Bh3', 'e6', 'Bg5', 'Be7']",Queen's Pawn Game
868,772,1-0,"['d4', 'd5', 'c3', 'e6', 'Bf4', 'c5', 'Nd2', 'cxd4', 'cxd4', 'g5']",Queen's Pawn Game
1152,1147,1-0,"['d4', 'd5', 'h3', 'Nf6', 'Nf3', 'Bf5', 'Bf4', 'Nc6', 'c3', 'e6']",Queen's Pawn Game
1065,1155,1-0,"['d4', 'd6', 'd5', 'g6', 'e4', 'Nf6', 'Nc3', 'Bg7', 'f3', 'O-O']",Queen's Pawn Game
927,919,1-0,"['d4', 'd5', 'e3', 'e6', 'Nf3', 'Nc6', 'Bb5', 'Bd7', 'Bxc6', 'bxc6']",Queen's Pawn Game
649,570,1-0,"['d4', 'd5', 'f3', 'Nc6', 'e4', 'dxe4', 'fxe4', 'Nxd4', 'c3', 'e5']",Queen's Pawn Game
1151,1131,0-1,"['d4', 'c6', 'Bf4', 'd5', 'Nc3', 'Nd7', 'Qd2', 'Nb6', 'O-O-O', 'Nc4']",Queen's Pawn Game
923,909,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Nf3', 'c5', 'Nc3', 'cxd4', 'Nxd4', 'e5']",Queen's Pawn Game
914,877,0-1,"['d4', 'd6', 'Bf4', 'Nf6', 'f3', 'g6', 'c3', 'Bg7', 'e3', 'O-O']",Queen's Pawn Game
642,658,1-0,"['d4', 'd6', 'e4', 'Nf6', 'd5', 'Nxe4', 'Bd3', 'Bf5', 'Be3', 'Qd7']",Queen's Pawn Game
1171,1105,1-0,"['d4', 'd6', 'Nf3', 'g6', 'e3', 'Bg7', 'Bc4', 'Nf6', 'O-O', 'O-O']",Queen's Pawn Game
1000,917,1/2-1/2,"['d4', 'c6', 'Bf4', 'Qa5+', 'c3', 'Qb5', 'b3', 'Qc4', 'bxc4', 'c5']",Queen's Pawn Game
1031,951,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nc3', 'e6', 'a3', 'g6', 'Nf3', 'Bg7']",Queen's Pawn Game
1101,951,0-1,"['d4', 'd5', 'g3', 'c5', 'Bg2', 'Nc6', 'dxc5', 'e5', 'Qxd5', 'Qa5+']",Queen's Pawn Game
718,726,1-0,"['d4', 'd5', 'e3', 'e5', 'Bb5+', 'c6', 'Ba4', 'exd4', 'Qxd4', 'Qa5+']",Queen's Pawn Game
1088,1173,1-0,"['d4', 'c6', 'Nc3', 'Qa5', 'Bd2', 'Qb4', 'Rb1', 'Qxd4', 'Nf3', 'Qg4']",Queen's Pawn Game
922,915,0-1,"['d4', 'd6', 'e3', 'Bf5', 'Bb5+', 'Bd7', 'Be2', 'Nc6', 'c4', 'Qb8']",Queen's Pawn Game
1200,1143,0-1,"['d4', 'd5', 'e3', 'e6', 'c4', 'Nf6', 'c5', 'Nc6', 'f3', 'Be7']",Queen's Pawn Game
1021,1070,1-0,"['d4', 'd5', 'e3', 'Bf5', 'Nc3', 'Nf6', 'h3', 'Nc6', 'g4', 'Bg6']",Queen's Pawn Game
724,733,1-0,"['d4', 'd5', 'e3', 'a6', 'Bd3', 'Nc6', 'Bd2', 'e5', 'dxe5', 'Nxe5']",Queen's Pawn Game
933,990,0-1,"['d4', 'd5', 'e3', 'Bf5', 'Nc3', 'a6', 'Nf3', 'Nc6', 'Bd3', 'e6']",Queen's Pawn Game
1071,1077,1-0,"['d4', 'd5', 'e3', 'e6', 'Ne2', 'c5', 'g3', 'c4', 'Nbc3', 'a6']",Queen's Pawn Game
909,897,1-0,"['d4', 'd6', 'Nf3', 'g6', 'c4', 'Bg7', 'Nc3', 'Nc6', 'Be3', 'Nf6']",Queen's Pawn Game
789,850,1-0,"['d4', 'd6', 'e3', 'e6', 'Nf3', 'Nf6', 'Bd3', 'Nc6', 'c3', 'd5']",Queen's Pawn Game
1167,1062,0-1,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'f6', 'Bb5', 'Bd7', 'c4', 'a6']",Queen's Pawn Game
1064,1111,0-1,"['d4', 'c6', 'Bg5', 'd5', 'Nf3', 'Nd7', 'c3', 'h6', 'Bh4', 'Ngf6']",Queen's Pawn Game
1118,1143,1-0,"['d4', 'd6', 'Bf4', 'Nd7', 'e3', 'c5', 'd5', 'e5', 'Bg3', 'a6']",Queen's Pawn Game
941,816,1-0,"['d4', 'd6', 'e4', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'h3', 'O-O']",Queen's Pawn Game
1084,1047,1-0,"['d4', 'f6', 'e4', 'e5', 'd5', 'c6', 'Bc4', 'b5', 'Bb3', 'a5']",Queen's Pawn Game
980,1092,1/2-1/2,"['d4', 'd5', 'h3', 'Nc6', 'g4', 'h6', 'f4', 'Nxd4', 'Qxd4', 'e6']",Queen's Pawn Game
675,757,1-0,"['d4', 'd6', 'Nf3', 'Nc6', 'Bf4', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Queen's Pawn Game
1163,1113,1-0,"['d4', 'd5', 'c3', 'c6', 'e3', 'Bf5', 'f4', 'e6', 'Nf3', 'Nf6']",Queen's Pawn Game
1041,940,1-0,"['d4', 'd6', 'Bf4', 'e6', 'Nc3', 'd5', 'Nb5', 'Bd6', 'Nxd6+', 'cxd6']",Queen's Pawn Game
897,846,1-0,"['d4', 'd5', 'e3', 'c5', 'dxc5', 'e5', 'g3', 'Bxc5', 'Bg2', 'Nf6']",Queen's Pawn Game
623,687,1/2-1/2,"['d4', 'd5', 'e3', 'Nc6', 'e4', 'Nf6', 'exd5', 'Nxd5', 'Bb5', 'Bg4']",Queen's Pawn Game
1158,1073,0-1,"['d4', 'd6', 'Nf3', 'e6', 'Nc3', 'Be7', 'e3', 'Bd7', 'Bb5', 'Nc6']",Queen's Pawn Game
1075,1074,0-1,"['d4', 'd5', 'e3', 'Nc6', 'a4', 'Bf5', 'Nf3', 'e6', 'b3', 'Nb4']",Queen's Pawn Game
970,891,1-0,"['d4', 'd5', 'g3', 'Bf5', 'Bg2', 'Be4', 'f3', 'Bf5', 'c3', 'Qd7']",Queen's Pawn Game
752,839,0-1,"['d4', 'c6', 'Nf3', 'd5', 'e3', 'Nf6', 'Bd3', 'g6', 'b3', 'Bh6']",Queen's Pawn Game
992,1144,1-0,"['d4', 'c6', 'Bf4', 'd5', 'c4', 'Nf6', 'Nc3', 'Bf5', 'cxd5', 'cxd5']",Queen's Pawn Game
1030,1020,0-1,"['d4', 'd5', 'e3', 'b6', 'Nf3', 'c5', 'dxc5', 'bxc5', 'Bd3', 'e5']",Queen's Pawn Game
576,585,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Nf6', 'Nc3', 'e6', 'Bb5', 'Bd7']",Queen's Pawn Game
1193,1129,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Nf3', 'Bf5', 'c4', 'e6', 'c5', 'c6']",Queen's Pawn Game
1019,1062,1-0,"['d4', 'c6', 'e4', 'd5', 'e5', 'Bf5', 'h3', 'f6', 'Bd3', 'Nh6']",Queen's Pawn Game
1035,1001,0-1,"['d4', 'd6', 'Nc3', 'Nf6', 'e4', 'e5', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8']",Queen's Pawn Game
1088,1121,1-0,"['d4', 'd6', 'Bf4', 'f6', 'Nd2', 'h5', 'c3', 'g5', 'Be3', 'Bh6']",Queen's Pawn Game
800,715,1-0,"['d4', 'f6', 'e3', 'c6', 'Bd3', 'd5', 'Nf3', 'Nd7', 'Nbd2', 'c5']",Queen's Pawn Game
952,835,0-1,"['d4', 'c6', 'Bf4', 'd5', 'e3', 'f6', 'Nf3', 'Nd7', 'Nbd2', 'g5']",Queen's Pawn Game
1142,1133,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Bg4', 'c3', 'Nf6', 'h3', 'Bh5']",Queen's Pawn Game
828,710,1-0,"['d4', 'd5', 'e3', 'e6', 'h4', 'Nc6', 'g3', 'Nf6', 'f4', 'Bd6']",Queen's Pawn Game
496,563,1-0,"['d4', 'd5', 'e3', 'e6', 'Nc3', 'Nc6', 'Nf3', 'Bb4', 'Bd2', 'Bxc3']",Queen's Pawn Game
776,906,0-1,"['d4', 'd5', 'e3', 'e6', 'Nc3', 'c5', 'Bb5+', 'Bd7', 'Bxd7+', 'Qxd7']",Queen's Pawn Game
869,879,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Bb5', 'Bd7', 'Bxc6', 'Bxc6', 'Nc3', 'f6']",Queen's Pawn Game
755,848,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Bd3', 'a6', 'c3', 'Na5', 'f4', 'Bd7']",Queen's Pawn Game
898,961,0-1,"['d4', 'd5', 'e3', 'e5', 'dxe5', 'Nc6', 'Nf3', 'f6', 'Nc3', 'fxe5']",Queen's Pawn Game
