case:concept:name,concept:name,time:timestamp,Bracket,Opening
Low_Elo_Bishop's_Opening_22962,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Nc6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Qf3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Qf6,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Qxf6,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,Nxf6,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,d3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22962,a6,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,Nc6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,Nc3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,d6,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,h3,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,Nf6,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,d3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22963,Be7,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Qf6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,d3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Bc5,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,f3,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Bxg1,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Rxg1,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22964,Nc6,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,d6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,d3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,Be6,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,Bxe6,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,fxe6,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,Nf3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22965,Nf6,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Nc6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Nf3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Bc5,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,O-O,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Nf6,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,Nc3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22966,O-O,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,Nc6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,Qf3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,Nf6,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,Ne2,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,d6,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,h3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22967,a6,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,e5,2025-04-01 12:00:01,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,Bc4,2025-04-01 12:00:02,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,Nc6,2025-04-01 12:00:03,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,Qf3,2025-04-01 12:00:04,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,Nf6,2025-04-01 12:00:05,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,c3,2025-04-01 12:00:06,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,Bc5,2025-04-01 12:00:07,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,d3,2025-04-01 12:00:08,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22968,d6,2025-04-01 12:00:09,Low Elo,Bishop's_Opening
Low_Elo_Bishop's_Opening_22969,e4,2025-04-01 12:00:00,Low Elo,Bishop's_Opening
