WhiteElo,BlackElo,Result,Moves,OpeningName
1034,990,1-0,"['e4', 'c6', 'Nf3', 'e6', 'd4', 'd6', 'd5', 'cxd5', 'exd5', 'exd5']",Caro-Kann Defense
1020,1046,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'c4', 'd4', 'b3', 'Nc6']",Caro-Kann Defense
1065,965,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'e6', 'h3', 'Bxf3']",Caro-Kann Defense
923,893,1-0,"['e4', 'c6', 'Qh5', 'Nf6', 'Qf3', 'd5', 'Nc3', 'Bg4', 'Qf4', 'dxe4']",Caro-Kann Defense
863,924,1-0,"['e4', 'c6', 'Qh5', 'Nf6', 'Qe2', 'd5', 'exd5', 'Bg4', 'f3', 'Bh5']",Caro-Kann Defense
1061,932,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Bd7', 'Bxd7+', 'Qxd7']",Caro-Kann Defense
1056,1098,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Nc3', 'Bg4', 'd3', 'Nc6']",Caro-Kann Defense
1097,1130,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'Bg4', 'exd5', 'cxd5', 'd4', 'Bxf3']",Caro-Kann Defense
903,838,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'e6', 'd4', 'f6', 'Bf4', 'fxe5']",Caro-Kann Defense
983,911,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'f6', 'd4', 'fxe5', 'dxe5', 'Bg4']",Caro-Kann Defense
1072,1130,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Bf5', 'Nc3', 'e6']",Caro-Kann Defense
758,629,1/2-1/2,"['e4', 'c6', 'Nf3', 'd5', 'Bd3', 'Nf6', 'Nc3', 'e5', 'O-O', 'Bb4']",Caro-Kann Defense
1087,1107,1/2-1/2,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'd4', 'Nf6', 'Qf3', 'Bg4']",Caro-Kann Defense
1112,1112,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'Bg4', 'd3', 'e6', 'Be2', 'Bd6']",Caro-Kann Defense
1030,896,1-0,"['e4', 'c6', 'a4', 'd5', 'd3', 'dxe4', 'dxe4', 'Qxd1+', 'Kxd1', 'e5']",Caro-Kann Defense
1091,1149,1-0,"['e4', 'c6', 'Qh5', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Bd7', 'Bd3', 'Nf6']",Caro-Kann Defense
1152,1152,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Nd4', 'e6', 'Bb5+', 'Nd7']",Caro-Kann Defense
942,921,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Nc3', 'Nf6']",Caro-Kann Defense
998,1096,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nf6', 'Nc3', 'Bf5']",Caro-Kann Defense
1173,1161,1-0,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'Nf6', 'exd5', 'cxd5', 'Qe2', 'Bf5']",Caro-Kann Defense
987,969,1/2-1/2,"['e4', 'c6', 'Ne2', 'd5', 'Nbc3', 'Nf6', 'd4', 'dxe4', 'Bg5', 'h6']",Caro-Kann Defense
937,987,1-0,"['e4', 'c6', 'e5', 'c5', 'Qf3', 'd5', 'Nc3', 'd4', 'Bb5+', 'Bd7']",Caro-Kann Defense
934,912,1-0,"['e4', 'c6', 'Nf3', 'b5', 'd4', 'a6', 'c4', 'Bb7', 'Nc3', 'b4']",Caro-Kann Defense
823,932,1-0,"['e4', 'c6', 'Qf3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Bd7', 'Qxd5', 'Bxb5']",Caro-Kann Defense
1040,1074,1-0,"['e4', 'c6', 'd4', 'd5', 'Nc3', 'e6', 'exd5', 'cxd5', 'Nf3', 'g6']",Caro-Kann Defense
1096,1127,1-0,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'e5', 'Nxe5', 'Bd6', 'Nd3', 'Qe7']",Caro-Kann Defense
1092,1044,0-1,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'Nf3', 'Nf6', 'Bb5+', 'Bd7']",Caro-Kann Defense
876,879,0-1,"['e4', 'c6', 'd4', 'd5', 'c3', 'dxe4', 'Nh3', 'f5', 'Bf4', 'Nd7']",Caro-Kann Defense
634,1056,0-1,"['e4', 'c6', 'd4', 'e6', 'Nf3', 'd5', 'e5', 'Nd7', 'Bg5', 'Be7']",Caro-Kann Defense
1104,1103,0-1,"['e4', 'c6', 'Nf3', 'd5', 'd4', 'Bg4', 'Nbd2', 'e6', 'e5', 'Ne7']",Caro-Kann Defense
1174,1189,0-1,"['e4', 'c6', 'Nc3', 'b5', 'Nf3', 'a5', 'Ne5', 'a4', 'd4', 'b4']",Caro-Kann Defense
1092,1002,1-0,"['e4', 'c6', 'Nf3', 'd6', 'd4', 'h6', 'e5', 'd5', 'c4', 'g5']",Caro-Kann Defense
865,812,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'g6', 'Bd3', 'f6', 'exf6', 'Nxf6']",Caro-Kann Defense
972,942,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'e6', 'h3', 'Bxf3']",Caro-Kann Defense
1040,1033,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Bg4', 'Be2', 'e6']",Caro-Kann Defense
844,816,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'Nf6', 'd4', 'Nxe4', 'Bf4', 'Nxc3']",Caro-Kann Defense
859,1002,0-1,"['e4', 'c6', 'Nf3', 'd5', 'd4', 'Nf6', 'e5', 'Ne4', 'Qd3', 'e6']",Caro-Kann Defense
1034,1107,1-0,"['e4', 'c6', 'd4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Bf5', 'Nc5', 'e6']",Caro-Kann Defense
585,582,1-0,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Bd7', 'd4', 'Nf6']",Caro-Kann Defense
1143,1165,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'e6', 'h3', 'Bxf3']",Caro-Kann Defense
1153,1180,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'Be2', 'e6', 'd4', 'Ne7']",Caro-Kann Defense
1180,1173,1-0,"['e4', 'c6', 'Nf3', 'd5', 'd4', 'dxe4', 'Nfd2', 'f5', 'Nc3', 'e6']",Caro-Kann Defense
1135,1085,0-1,"['e4', 'c6', 'd4', 'Qa5+', 'Nc3', 'g6', 'Bd2', 'Qh5', 'Be2', 'Qh4']",Caro-Kann Defense
908,836,0-1,"['e4', 'c6', 'd4', 'd5', 'Bd3', 'Nd7', 'Nc3', 'Ngf6', 'Qe2', 'c5']",Caro-Kann Defense
1134,1198,1-0,"['e4', 'c6', 'Ne2', 'd5', 'f3', 'Nf6', 'Nbc3', 'e6', 'd4', 'Bb4']",Caro-Kann Defense
861,993,0-1,"['e4', 'c6', 'Qf3', 'd5', 'Nh3', 'dxe4', 'Qxe4', 'Nf6', 'Ng5', 'Nxe4']",Caro-Kann Defense
990,1034,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Nc3', 'Bf5', 'd4', 'e6']",Caro-Kann Defense
1055,992,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'f6', 'd4', 'e6', 'Nbd2', 'Ne7']",Caro-Kann Defense
857,996,1-0,"['e4', 'c6', 'Qf3', 'd5', 'exd5', 'cxd5', 'Nh3', 'Nf6', 'Bd3', 'Bg4']",Caro-Kann Defense
1165,1127,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nf6', 'Bf4', 'Nc6']",Caro-Kann Defense
988,847,1-0,"['e4', 'c6', 'e5', 'e6', 'Nf3', 'd5', 'd4', 'g6', 'Bd3', 'Bg7']",Caro-Kann Defense
1164,1149,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'e6', 'Bb5+', 'Bd7']",Caro-Kann Defense
906,991,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Nc3', 'Bg4']",Caro-Kann Defense
1166,1187,1-0,"['e4', 'c6', 'Nc3', 'Qc7', 'd4', 'd6', 'Bc4', 'Nd7', 'f3', 'g6']",Caro-Kann Defense
886,865,0-1,"['e4', 'c6', 'Qh5', 'g6', 'Qe5', 'f6', 'Qg3', 'g5', 'Qf3', 'd5']",Caro-Kann Defense
789,858,1/2-1/2,"['e4', 'c6', 'e5', 'd6', 'Qe2', 'Bd7', 'd4', 'd5', 'Qh5', 'g6']",Caro-Kann Defense
1151,1059,0-1,"['e4', 'c6', 'g3', 'd5', 'Bg2', 'e6', 'd4', 'c5', 'exd5', 'exd5']",Caro-Kann Defense
931,928,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'Nf6', 'exd5', 'Nxd5', 'Nxd5', 'cxd5']",Caro-Kann Defense
969,976,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Bd3', 'Nf6', 'exd5', 'cxd5', 'O-O', 'e5']",Caro-Kann Defense
1112,1162,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Bb5', 'Bg4']",Caro-Kann Defense
972,919,0-1,"['e4', 'c6', 'c3', 'd5', 'f3', 'dxe4', 'fxe4', 'Nf6', 'd3', 'Bg4']",Caro-Kann Defense
1167,1093,0-1,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Nc6', 'd3', 'd4']",Caro-Kann Defense
1012,967,0-1,"['e4', 'c6', 'e5', 'd5', 'd4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'Bg4']",Caro-Kann Defense
1156,1153,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'e6', 'Be2', 'c5']",Caro-Kann Defense
1107,1151,1/2-1/2,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'Nc3', 'Nf6', 'd3', 'Bf5']",Caro-Kann Defense
1170,1135,0-1,"['e4', 'c6', 'd4', 'b5', 'Nf3', 'Bb7', 'Nc3', 'd6', 'Bf4', 'Nd7']",Caro-Kann Defense
1167,1176,1-0,"['e4', 'c6', 'Nf3', 'e6', 'Nc3', 'd6', 'd4', 'e5', 'dxe5', 'dxe5']",Caro-Kann Defense
1047,1083,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Bg4', 'Nc3', 'e6']",Caro-Kann Defense
880,1034,0-1,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bf5', 'd4', 'e6', 'Bd3', 'Bg4']",Caro-Kann Defense
1039,1123,0-1,"['e4', 'c6', 'd4', 'd5', 'Nc3', 'e6', 'e5', 'Bb4', 'Nf3', 'Qa5']",Caro-Kann Defense
798,761,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Bd3', 'Bg4', 'exd5', 'cxd5', 'h3', 'Bxf3']",Caro-Kann Defense
1073,1154,1-0,"['e4', 'c6', 'Nc3', 'd5', 'e5', 'c5', 'Nf3', 'Bg4', 'h3', 'Bxf3']",Caro-Kann Defense
1071,1111,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Bg4', 'h3', 'Bh5']",Caro-Kann Defense
846,848,1-0,"['e4', 'c6', 'e5', 'Qc7', 'f4', 'd6', 'd4', 'd5', 'b4', 'e6']",Caro-Kann Defense
1123,1072,1-0,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Nc3', 'Bg4']",Caro-Kann Defense
1051,1067,0-1,"['e4', 'c6', 'Nf3', 'd5', 'Nc3', 'e6', 'd3', 'Nf6', 'Bg5', 'h6']",Caro-Kann Defense
816,820,1-0,"['e4', 'c6', 'Qf3', 'd5', 'exd5', 'cxd5', 'd3', 'Nf6', 'Nc3', 'Be6']",Caro-Kann Defense
1179,1199,1-0,"['e4', 'c6', 'Nc3', 'd5', 'b3', 'dxe4', 'Nxe4', 'Bf5', 'Ng3', 'e6']",Caro-Kann Defense
872,988,1-0,"['e4', 'c6', 'd4', 'd6', 'f3', 'Qc7', 'Bf4', 'Nf6', 'Nd2', 'Nh5']",Caro-Kann Defense
1027,1103,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'e6', 'Be2', 'h6']",Caro-Kann Defense
998,956,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'Bg4', 'd4', 'c5', 'Be2', 'Nc6']",Caro-Kann Defense
1098,1057,0-1,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Nf3', 'Bg4']",Caro-Kann Defense
1066,1186,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nc6', 'Bb5', 'a6']",Caro-Kann Defense
1189,1187,1-0,"['e4', 'c6', 'f4', 'd5', 'exd5', 'cxd5', 'Nf3', 'e5', 'fxe5', 'f6']",Caro-Kann Defense
1107,1170,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'c5', 'd4', 'c4', 'b3', 'Nc6']",Caro-Kann Defense
887,1004,0-1,"['e4', 'c6', 'Nc3', 'd5', 'exd5', 'cxd5', 'Bb5+', 'Nc6', 'Bc4', 'dxc4']",Caro-Kann Defense
1011,929,0-1,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'c4', 'Nf6', 'cxd5', 'Nxd5']",Caro-Kann Defense
1022,976,1-0,"['e4', 'c6', 'Nf3', 'd5', 'e5', 'e6', 'd4', 'Nd7', 'Bg5', 'f6']",Caro-Kann Defense
1148,1137,1-0,"['e4', 'c6', 'e5', 'e6', 'd4', 'a6', 'Nf3', 'd5', 'exd6', 'Qxd6']",Caro-Kann Defense
767,846,1/2-1/2,"['e4', 'c6', 'd4', 'd5', 'Nf3', 'dxe4', 'Ne5', 'f6', 'Qh5+', 'g6']",Caro-Kann Defense
1103,1013,1-0,"['e4', 'c6', 'd4', 'd5', 'Nc3', 'e6', 'Nf3', 'Bb4', 'Be3', 'dxe4']",Caro-Kann Defense
