WhiteElo,BlackElo,Result,Moves,OpeningName
1147,1149,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'c5', 'dxc5', 'Bxc5', 'Bb5+', 'Nc6']",Queen's Pawn Game: Accelerated London System
906,905,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Nc6', 'e3', 'Bf5', 'Bd3', 'Ne4']",Queen's Pawn Game: Accelerated London System
902,913,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'Nc3', 'a6', 'e4', 'dxe4', 'f3', 'e3']",Queen's Pawn Game: Accelerated London System
1078,1067,1-0,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'g6', 'e3', 'Bg7', 'Be5', 'f6']",Queen's Pawn Game: Accelerated London System
1184,1168,0-1,"['d4', 'd5', 'Bf4', 'b6', 'e3', 'c6', 'Nf3', 'Nf6', 'Bd3', 'Bg4']",Queen's Pawn Game: Accelerated London System
777,790,1/2-1/2,"['d4', 'd5', 'Bf4', 'f6', 'e3', 'Nc6', 'Nf3', 'e5', 'Bg3', 'e4']",Queen's Pawn Game: Accelerated London System
1105,1073,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'e6', 'e3', 'Bd6', 'Bg3', 'Bxg3']",Queen's Pawn Game: Accelerated London System
1022,1103,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nc3', 'Nf6', 'Nb5', 'e5', 'dxe5', 'Nxe5']",Queen's Pawn Game: Accelerated London System
1105,1174,1-0,"['d4', 'd5', 'Bf4', 'Be6', 'Nf3', 'Nc6', 'e3', 'g6', 'Nbd2', 'Bh6']",Queen's Pawn Game: Accelerated London System
998,980,1-0,"['d4', 'd5', 'Bf4', 'b6', 'e3', 'g6', 'Nf3', 'Bg7', 'Nbd2', 'f5']",Queen's Pawn Game: Accelerated London System
1081,1049,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'h3', 'e6', 'e3', 'Ne4']",Queen's Pawn Game: Accelerated London System
1109,1159,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Ne2', 'Bxf4', 'Nxf4', 'Nf6']",Queen's Pawn Game: Accelerated London System
786,946,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'a6', 'Nf3', 'Nf6', 'Nbd2', 'Bg4']",Queen's Pawn Game: Accelerated London System
946,941,1-0,"['d4', 'd5', 'Bf4', 'f6', 'Nf3', 'Nd7', 'e3', 'e6', 'Nc3', 'Bd6']",Queen's Pawn Game: Accelerated London System
1090,1066,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nf6', 'c4', 'b6', 'cxd5', 'exd5']",Queen's Pawn Game: Accelerated London System
1081,1039,1-0,"['d4', 'd5', 'Bf4', 'h6', 'e3', 'e6', 'c3', 'a6', 'Nf3', 'Nd7']",Queen's Pawn Game: Accelerated London System
1178,1184,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'c6', 'Nf3', 'Nf6', 'Bd3', 'Be7']",Queen's Pawn Game: Accelerated London System
1067,1023,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Bd3', 'e6', 'h3', 'Bb4+']",Queen's Pawn Game: Accelerated London System
1177,1172,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'f6', 'Bd3', 'e5', 'Bg3', 'e4']",Queen's Pawn Game: Accelerated London System
714,788,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'e5', 'Bxe5', 'c5', 'c3', 'cxd4']",Queen's Pawn Game: Accelerated London System
881,857,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'c3', 'Nf6', 'e3', 'Bf5', 'Bd3', 'g6']",Queen's Pawn Game: Accelerated London System
1036,1122,0-1,"['d4', 'd5', 'Bf4', 'Bg4', 'c4', 'e6', 'c5', 'Nc6', 'h3', 'Bh5']",Queen's Pawn Game: Accelerated London System
973,1010,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nc3', 'e6', 'f3', 'Bb4', 'e4', 'dxe4']",Queen's Pawn Game: Accelerated London System
948,902,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'h3', 'e6', 'e3', 'c5', 'c3', 'cxd4']",Queen's Pawn Game: Accelerated London System
846,1150,0-1,"['d4', 'd5', 'Bf4', 'c6', 'e3', 'Nf6', 'c4', 'e6', 'Nc3', 'Nbd7']",Queen's Pawn Game: Accelerated London System
1063,1170,0-1,"['d4', 'd5', 'Bf4', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6', 'Nd2', 'Nf6']",Queen's Pawn Game: Accelerated London System
667,804,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bg4', 'e3', 'f6', 'Be2', 'Bxf3']",Queen's Pawn Game: Accelerated London System
878,959,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'Bf5', 'Nbd2', 'Nb4']",Queen's Pawn Game: Accelerated London System
1127,1026,1-0,"['d4', 'd5', 'Bf4', 'c6', 'e3', 'Nf6', 'Bd3', 'g6', 'Nf3', 'Ne4']",Queen's Pawn Game: Accelerated London System
1030,1000,1-0,"['d4', 'd5', 'Bf4', 'c6', 'Nf3', 'Bf5', 'e3', 'Nf6', 'h3', 'e6']",Queen's Pawn Game: Accelerated London System
1145,1153,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nc3', 'a6', 'e3', 'Bf5', 'Bd3', 'Bxd3']",Queen's Pawn Game: Accelerated London System
972,1008,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'Nc3', 'e6', 'e3', 'Bb4']",Queen's Pawn Game: Accelerated London System
1200,1200,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'f6', 'c3', 'e6', 'e3', 'Bd6']",Queen's Pawn Game: Accelerated London System
957,971,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Nc3', 'Nb4', 'Bd3', 'Bxd3']",Queen's Pawn Game: Accelerated London System
1004,1011,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Bxd6', 'Qxd6', 'Bd3', 'Nf6']",Queen's Pawn Game: Accelerated London System
1008,1029,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Bd3', 'O-O']",Queen's Pawn Game: Accelerated London System
1076,1105,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Nc3', 'e6', 'Nf3', 'Bd6']",Queen's Pawn Game: Accelerated London System
959,945,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Nbd2', 'e6']",Queen's Pawn Game: Accelerated London System
888,872,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Nd2', 'Nf6', 'c3', 'Bd6']",Queen's Pawn Game: Accelerated London System
721,843,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'g4', 'Be4', 'f3', 'Bg6']",Queen's Pawn Game: Accelerated London System
1035,1097,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Bd3', 'Nf6', 'Bxf5', 'e6']",Queen's Pawn Game: Accelerated London System
1035,1005,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nd2', 'Bg4', 'Ngf3', 'Qd7']",Queen's Pawn Game: Accelerated London System
1068,1090,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Nc3', 'e6', 'g4', 'Bg6']",Queen's Pawn Game: Accelerated London System
1112,1152,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'e6', 'Bd3', 'Bd6']",Queen's Pawn Game: Accelerated London System
663,595,1-0,"['d4', 'd5', 'Bf4', 'f5', 'e3', 'Nc6', 'Nf3', 'Be6', 'h3', 'Qd7']",Queen's Pawn Game: Accelerated London System
884,928,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'e6', 'Nf3', 'Bb4+', 'c3', 'Bd6']",Queen's Pawn Game: Accelerated London System
678,633,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Nc3', 'Bd7', 'Nb5', 'a6']",Queen's Pawn Game: Accelerated London System
863,905,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Qd7', 'Nf3', 'Nf6', 'Be5', 'Qe6']",Queen's Pawn Game: Accelerated London System
1021,961,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'Ne4', 'Nbd2', 'Bf5']",Queen's Pawn Game: Accelerated London System
1008,983,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Nc6', 'Nc3', 'Bg4', 'Ne5', 'Nxe5']",Queen's Pawn Game: Accelerated London System
1137,1177,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nc3', 'Nf6', 'Nb5', 'e5', 'dxe5', 'Nxe5']",Queen's Pawn Game: Accelerated London System
1086,1068,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Bb5', 'e6']",Queen's Pawn Game: Accelerated London System
1079,1079,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Bg4', 'e3', 'Bxf3', 'gxf3', 'c6']",Queen's Pawn Game: Accelerated London System
913,971,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'e6', 'Nf3', 'Nf6', 'Bb5', 'Bd7']",Queen's Pawn Game: Accelerated London System
1067,892,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nc3', 'a6', 'f3', 'e6', 'e3', 'Bd6']",Queen's Pawn Game: Accelerated London System
967,754,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bf5', 'Nc3', 'Nf6', 'e3', 'e6']",Queen's Pawn Game: Accelerated London System
1031,996,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'e6', 'Nf3', 'c5', 'c4', 'cxd4']",Queen's Pawn Game: Accelerated London System
1052,952,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'Ne4', 'c3', 'f5']",Queen's Pawn Game: Accelerated London System
869,875,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'c5', 'dxc5', 'd4', 'Qxd4', 'Qxd4']",Queen's Pawn Game: Accelerated London System
1178,1167,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'c3', 'Bf5', 'e3', 'e6', 'Bd3', 'Bg6']",Queen's Pawn Game: Accelerated London System
877,977,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Nc6', 'e3', 'Bg4', 'Nbd2', 'Ne4']",Queen's Pawn Game: Accelerated London System
1148,1152,0-1,"['d4', 'd5', 'Bf4', 'f6', 'e3', 'h5', 'Bb5+', 'Bd7', 'Bxd7+', 'Qxd7']",Queen's Pawn Game: Accelerated London System
923,959,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bf5', 'e3', 'Nf6', 'Bb5', 'Qd7']",Queen's Pawn Game: Accelerated London System
705,627,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Bxd6', 'cxd6', 'c3', 'Qb6']",Queen's Pawn Game: Accelerated London System
1164,1172,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Bf5', 'e3', 'e6', 'c3', 'Nc6']",Queen's Pawn Game: Accelerated London System
890,852,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Nbd2', 'e6']",Queen's Pawn Game: Accelerated London System
993,1068,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bf5', 'e3', 'Nf6', 'Nbd2', 'Ne4']",Queen's Pawn Game: Accelerated London System
884,803,0-1,"['d4', 'd5', 'Bf4', 'e6', 'Nc3', 'e5', 'dxe5', 'Nc6', 'e3', 'd4']",Queen's Pawn Game: Accelerated London System
1102,1139,0-1,"['d4', 'd5', 'Bf4', 'c6', 'Nf3', 'Nf6', 'e3', 'Nh5', 'Bd3', 'Nxf4']",Queen's Pawn Game: Accelerated London System
990,970,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Nf3', 'Nb4', 'Bd3', 'Bxd3']",Queen's Pawn Game: Accelerated London System
1183,1064,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'e6', 'Nc3', 'Bd6', 'Bb5+', 'Nbd7']",Queen's Pawn Game: Accelerated London System
890,868,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'Ne4', 'Nd2', 'e6', 'Bd3', 'Qh4']",Queen's Pawn Game: Accelerated London System
1116,1084,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'h6', 'Nc3', 'g5', 'Bg3', 'Bg7']",Queen's Pawn Game: Accelerated London System
1192,1185,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Na3', 'e6', 'Nb5', 'Bd6']",Queen's Pawn Game: Accelerated London System
884,934,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'e6', 'e3', 'c5', 'Bg3', 'Nc6']",Queen's Pawn Game: Accelerated London System
965,931,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'b6', 'Qb3', 'Nf6']",Queen's Pawn Game: Accelerated London System
903,1011,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'Nc3', 'Nf6', 'Nb5', 'Na6', 'Nf3', 'Qd7']",Queen's Pawn Game: Accelerated London System
978,956,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bg4', 'e3', 'Qd7', 'h3', 'Bh5']",Queen's Pawn Game: Accelerated London System
865,865,0-1,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Nf6', 'Ne5', 'c5', 'e3', 'cxd4']",Queen's Pawn Game: Accelerated London System
882,943,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'Bd3', 'Bd6', 'Bg3', 'Bxd3']",Queen's Pawn Game: Accelerated London System
1132,937,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nc3', 'Nf6', 'Nf3', 'e6', 'Nb5', 'Bd6']",Queen's Pawn Game: Accelerated London System
1037,1081,1/2-1/2,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'Bf5', 'Nf3', 'e6', 'Bb5+', 'Nbd7']",Queen's Pawn Game: Accelerated London System
1013,1043,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'c3', 'Bg6', 'Nd2', 'Nf6']",Queen's Pawn Game: Accelerated London System
940,905,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'Ne4', 'h3', 'f6']",Queen's Pawn Game: Accelerated London System
1061,1134,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'f6', 'c4', 'g5', 'Bg3', 'h5']",Queen's Pawn Game: Accelerated London System
974,996,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Nf3', 'Bd6', 'Bg3', 'Bxg3']",Queen's Pawn Game: Accelerated London System
1181,1063,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'f6', 'e3', 'e5', 'dxe5', 'fxe5']",Queen's Pawn Game: Accelerated London System
798,734,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'e5', 'dxe5', 'Ne4']",Queen's Pawn Game: Accelerated London System
1072,1084,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'c6', 'c3', 'e6', 'Bd3', 'Nbd7']",Queen's Pawn Game: Accelerated London System
664,1061,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'c3', 'e6', 'Bd3', 'g6']",Queen's Pawn Game: Accelerated London System
1030,976,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'c3', 'Bf5', 'h3', 'Be4']",Queen's Pawn Game: Accelerated London System
1099,1100,1-0,"['d4', 'd5', 'Bf4', 'f6', 'Nf3', 'g5', 'Bg3', 'g4', 'Nh4', 'Nh6']",Queen's Pawn Game: Accelerated London System
1080,1041,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Bd3', 'Nf6', 'c3', 'Bd6']",Queen's Pawn Game: Accelerated London System
1139,1151,1-0,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Nf6', 'e3', 'Nc6', 'Nbd2', 'Be7']",Queen's Pawn Game: Accelerated London System
1045,1063,1-0,"['d4', 'd5', 'Bf4', 'e6', 'Nf3', 'Bd6', 'e3', 'Bxf4', 'exf4', 'Nf6']",Queen's Pawn Game: Accelerated London System
927,1062,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Nbd2', 'Bxf3']",Queen's Pawn Game: Accelerated London System
821,913,0-1,"['d4', 'd5', 'Bf4', 'c6', 'Nf3', 'Nf6', 'Ne5', 'Ne4', 'e3', 'Nxf2']",Queen's Pawn Game: Accelerated London System
881,866,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'h3', 'Bf5', 'Nc3', 'e6']",Queen's Pawn Game: Accelerated London System
1044,1027,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'Nf3', 'e6', 'e3', 'Bd6', 'g3', 'Bxf4']",Queen's Pawn Game: Accelerated London System
955,1004,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'c4', 'dxc4', 'e3', 'b5']",Queen's Pawn Game: Accelerated London System
1172,1076,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'f6', 'Bd3', 'e5', 'dxe5', 'fxe5']",Queen's Pawn Game: Accelerated London System
950,944,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Nf3', 'Bd7', 'c3', 'Bd6']",Queen's Pawn Game: Accelerated London System
1102,1002,0-1,"['d4', 'd5', 'Bf4', 'e6', 'c3', 'Bd6', 'Bg3', 'Bxg3', 'hxg3', 'Nf6']",Queen's Pawn Game: Accelerated London System
1099,1007,1/2-1/2,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'Nc6', 'Nf3', 'Bg4', 'Bd3', 'e6']",Queen's Pawn Game: Accelerated London System
1040,1097,1-0,"['d4', 'd5', 'Bf4', 'Qd7', 'Nf3', 'Qb5', 'b3', 'Qc6', 'c4', 'dxc4']",Queen's Pawn Game: Accelerated London System
1145,1153,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'Nf3', 'e6', 'e3', 'Nc6', 'Nbd2', 'Nf6']",Queen's Pawn Game: Accelerated London System
1144,1185,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'c6', 'Nf3', 'h6', 'Bd3', 'g5']",Queen's Pawn Game: Accelerated London System
873,1017,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Bb5', 'Bd7', 'Nc3', 'e6']",Queen's Pawn Game: Accelerated London System
922,877,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Nf6', 'Nf3', 'h6', 'Bd3', 'Bg4']",Queen's Pawn Game: Accelerated London System
987,1002,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'c3', 'Bd6', 'Bg3', 'Bxg3']",Queen's Pawn Game: Accelerated London System
1168,1165,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'Ne4', 'f3', 'Nf6', 'c3', 'Nc6']",Queen's Pawn Game: Accelerated London System
761,729,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'e5', 'Bd3', 'exf4', 'exf4', 'Nf6']",Queen's Pawn Game: Accelerated London System
1184,1180,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'f5', 'Nf3', 'g6', 'Ne5', 'Bg7']",Queen's Pawn Game: Accelerated London System
1038,994,1-0,"['d4', 'd5', 'Bf4', 'c6', 'e3', 'Nf6', 'Bd3', 'e6', 'Nf3', 'Nbd7']",Queen's Pawn Game: Accelerated London System
1197,1095,0-1,"['d4', 'd5', 'Bf4', 'Nf6', 'h3', 'e6', 'Nf3', 'c5', 'c4', 'cxd4']",Queen's Pawn Game: Accelerated London System
1122,1126,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Nc6', 'Be2', 'Bd6', 'Nf3', 'Nf6']",Queen's Pawn Game: Accelerated London System
828,946,0-1,"['d4', 'd5', 'Bf4', 'e6', 'Nc3', 'Bd6', 'Qd2', 'Nf6', 'Nb5', 'a6']",Queen's Pawn Game: Accelerated London System
999,1161,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nf3', 'Bg4', 'h3', 'Bh5', 'c3', 'Nc6']",Queen's Pawn Game: Accelerated London System
1131,1180,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'c4', 'c6', 'Nc3', 'dxc4']",Queen's Pawn Game: Accelerated London System
1088,1098,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'e3', 'e6', 'Nf3', 'Bd6', 'Bg3', 'Nc6']",Queen's Pawn Game: Accelerated London System
753,713,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bb4+', 'c3', 'Ba5', 'Nd2', 'e5']",Queen's Pawn Game: Accelerated London System
1059,1036,0-1,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Bg3', 'c5', 'Nf3', 'Nf6']",Queen's Pawn Game: Accelerated London System
968,938,1/2-1/2,"['d4', 'd5', 'Bf4', 'Qd7', 'e3', 'e6', 'h3', 'Nc6', 'Bb5', 'a6']",Queen's Pawn Game: Accelerated London System
888,781,1-0,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'Nf6', 'Bd3', 'e6', 'Bxf5', 'exf5']",Queen's Pawn Game: Accelerated London System
1060,1007,1-0,"['d4', 'd5', 'Bf4', 'c6', 'e3', 'e6', 'Nf3', 'b5', 'a3', 'f5']",Queen's Pawn Game: Accelerated London System
875,867,0-1,"['d4', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'Bd3', 'Nc6', 'c3', 'Nf6']",Queen's Pawn Game: Accelerated London System
829,902,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'e3', 'Bf5', 'Bd3', 'Bxd3', 'Qxd3', 'e6']",Queen's Pawn Game: Accelerated London System
1185,1141,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Bf5', 'e3', 'Nf6', 'h3', 'e6']",Queen's Pawn Game: Accelerated London System
1145,1154,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nd2', 'Nc6', 'c3', 'e5', 'dxe5', 'Ne4']",Queen's Pawn Game: Accelerated London System
1041,1010,1-0,"['d4', 'd5', 'Bf4', 'Nc6', 'Nc3', 'Nf6', 'Nb5', 'e5', 'dxe5', 'Ne4']",Queen's Pawn Game: Accelerated London System
1164,1193,0-1,"['d4', 'd5', 'Bf4', 'Nc6', 'Nf3', 'Nf6', 'e3', 'h6', 'c3', 'g5']",Queen's Pawn Game: Accelerated London System
995,838,1-0,"['d4', 'd5', 'Bf4', 'e6', 'e3', 'Bd6', 'Bg3', 'Bxg3', 'hxg3', 'Nc6']",Queen's Pawn Game: Accelerated London System
1099,1105,1-0,"['d4', 'd5', 'Bf4', 'Nf6', 'Nc3', 'e6', 'Nf3', 'Bd6', 'Bg3', 'Bxg3']",Queen's Pawn Game: Accelerated London System
998,968,0-1,"['d4', 'd5', 'Bf4', 'f6', 'e3', 'g5', 'Bg3', 'Bg7', 'Nf3', 'h6']",Queen's Pawn Game: Accelerated London System
