WhiteElo,BlackElo,Result,Moves,OpeningName
1920,2034,1-0,"['d4', 'c6', 'c3', 'e6', 'Bf4', 'Qh4', 'Bg3', 'Qxg3', 'Nf3', 'Qxf2+']",Queen's Pawn Game
2193,2218,1-0,"['d4', 'd5', 'h4', 'c6', 'h5', 'h6', 'Bf4', 'Bf5', 'e3', 'Nd7']",Queen's Pawn Game
2362,2408,1-0,"['d4', 'c6', 'c3', 'd5', 'e3', 'Nf6', 'f4', 'Bg4', 'Be2', 'Bxe2']",Queen's Pawn Game
1846,1848,1-0,"['d4', 'c6', 'c4', 'd5', 'cxd5', 'cxd5', 'Nf3', 'Nf6', 'Nc3', 'Bf5']",Queen's Pawn Game
2020,2060,0-1,"['d4', 'd5', 'e3', 'Nf6', 'f3', 'e6', 'Nc3', 'a6', 'Bd2', 'c5']",Queen's Pawn Game
2093,2124,0-1,"['d4', 'a6', 'f4', 'Ra7', 'e3', 'b6', 'Nf3', 'Bb7', 'c3', 'e6']",Queen's Pawn Game
2185,2261,1-0,"['d4', 'c6', 'c4', 'd5', 'e3', 'Nf6', 'Nc3', 'Bf5', 'c5', 'Nbd7']",Queen's Pawn Game
2139,2070,1-0,"['d4', 'c6', 'Nf3', 'd5', 'Bg5', 'Nf6', 'Bxf6', 'exf6', 'e3', 'Bd6']",Queen's Pawn Game
1917,1903,0-1,"['d4', 'c6', 'e3', 'd5', 'Bd3', 'g6', 'b3', 'Bg7', 'Bb2', 'Nd7']",Queen's Pawn Game
2062,2066,1-0,"['d4', 'd6', 'Bf4', 'e6', 'Nc3', 'Nc6', 'e4', 'Nce7', 'Qd2', 'f6']",Queen's Pawn Game
1938,1944,1-0,"['d4', 'c6', 'd5', 'cxd5', 'Qxd5', 'd6', 'e3', 'Nf6', 'Qd1', 'Nc6']",Queen's Pawn Game
1975,1979,0-1,"['d4', 'd6', 'Nf3', 'g6', 'c4', 'Bg7', 'Nc3', 'Nf6', 'g3', 'O-O']",Queen's Pawn Game
1923,1948,0-1,"['d4', 'd5', 'g3', 'Nf6', 'Bg2', 'e6', 'Nf3', 'Nbd7', 'O-O', 'c5']",Queen's Pawn Game
2172,2205,1-0,"['d4', 'c6', 'Nf3', 'd5', 'Bf4', 'Nf6', 'e3', 'Qb6', 'Qc1', 'Bf5']",Queen's Pawn Game
2359,2265,1-0,"['d4', 'd6', 'Nf3', 'Nd7', 'e4', 'c6', 'Bc4', 'h6', 'Bb3', 'Qc7']",Queen's Pawn Game
1966,1855,1-0,"['d4', 'd5', 'b3', 'Bf5', 'Bb2', 'e6', 'a3', 'Bd6', 'Nf3', 'Nf6']",Queen's Pawn Game
2007,2002,0-1,"['d4', 'd5', 'g3', 'Nf6', 'Bg2', 'e6', 'Bg5', 'Be7', 'Nf3', 'h6']",Queen's Pawn Game
2339,2349,1-0,"['d4', 'd5', 'c3', 'Nf6', 'f3', 'c5', 'e3', 'cxd4', 'exd4', 'e5']",Queen's Pawn Game
1899,1918,0-1,"['d4', 'c6', 'e3', 'd5', 'c4', 'Bf5', 'cxd5', 'cxd5', 'Bd3', 'Bg6']",Queen's Pawn Game
2017,1908,1/2-1/2,"['d4', 'c6', 'Bf4', 'd5', 'c3', 'Bf5', 'e3', 'e6', 'Nf3', 'Nf6']",Queen's Pawn Game
1814,1849,0-1,"['d4', 'd5', 'e3', 'e6', 'Nf3', 'Be7', 'Be2', 'Nf6', 'a3', 'O-O']",Queen's Pawn Game
1861,1870,0-1,"['d4', 'd5', 'c3', 'c5', 'Nf3', 'Nc6', 'e3', 'Nf6', 'Be2', 'Bg4']",Queen's Pawn Game
2014,2001,0-1,"['d4', 'd6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'f6', 'Bd3', 'Bg4']",Queen's Pawn Game
1965,1921,0-1,"['d4', 'a6', 'c4', 'b6', 'Nc3', 'Bb7', 'e4', 'e6', 'Nf3', 'Nf6']",Queen's Pawn Game
1809,1822,1-0,"['d4', 'd6', 'Bf4', 'f5', 'e3', 'g6', 'h4', 'Bh6', 'h5', 'Bxf4']",Queen's Pawn Game
2254,2250,0-1,"['d4', 'd6', 'c3', 'Nf6', 'Nf3', 'g6', 'Nbd2', 'Bg7', 'g3', 'O-O']",Queen's Pawn Game
2091,2139,1-0,"['d4', 'd5', 'e3', 'Nf6', 'Nf3', 'Bg4', 'c4', 'c6', 'Be2', 'e6']",Queen's Pawn Game
1813,1807,0-1,"['d4', 'c6', 'Nf3', 'd5', 'Bf4', 'Bf5', 'e3', 'Nd7', 'Bd3', 'Bxd3']",Queen's Pawn Game
1962,1951,0-1,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'Bf5', 'Nf3', 'Nf6', 'Bf4', 'e6']",Queen's Pawn Game
1867,1894,1-0,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'h6', 'cxd5', 'cxd5', 'Bf4', 'Nf6']",Queen's Pawn Game
1871,1876,0-1,"['d4', 'd5', 'e3', 'f5', 'Nf3', 'Nf6', 'c3', 'e6', 'Bd3', 'Be7']",Queen's Pawn Game
1906,1900,0-1,"['d4', 'd6', 'Nf3', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'Qc1', 'c6']",Queen's Pawn Game
2031,2025,1/2-1/2,"['d4', 'd5', 'e3', 'c5', 'c3', 'cxd4', 'exd4', 'Nf6', 'Bd3', 'g6']",Queen's Pawn Game
1804,1810,1-0,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'Nf6', 'e3', 'Bf5', 'f4', 'e6']",Queen's Pawn Game
1930,2178,1-0,"['d4', 'd5', 'e3', 'c6', 'Nf3', 'Nf6', 'a3', 'Bg4', 'Nc3', 'e6']",Queen's Pawn Game
2193,2138,1-0,"['d4', 'h6', 'e4', 'g6', 'Nf3', 'Bg7', 'Bd3', 'd6', 'Be3', 'e6']",Queen's Pawn Game
1855,1861,1-0,"['d4', 'd5', 'e3', 'Nc6', 'Nf3', 'Bf5', 'Be2', 'Qd7', 'O-O', 'Nf6']",Queen's Pawn Game
1932,1921,1-0,"['d4', 'd5', 'e3', 'e6', 'Nf3', 'Nf6', 'Bd3', 'Nbd7', 'Nbd2', 'Be7']",Queen's Pawn Game
2006,1879,1-0,"['d4', 'd5', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'c6', 'Bd3', 'Nf6']",Queen's Pawn Game
2139,2184,0-1,"['d4', 'f6', 'e4', 'Kf7', 'Nc3', 'g6', 'Nf3', 'Bg7', 'Bc4+', 'e6']",Queen's Pawn Game
2449,2222,1-0,"['d4', 'd5', 'e3', 'c5', 'Bd3', 'Nc6', 'c3', 'e6', 'f4', 'Nf6']",Queen's Pawn Game
2270,2247,1-0,"['d4', 'c6', 'Bf4', 'd5', 'e3', 'Nf6', 'Bd3', 'g6', 'Nf3', 'Bg7']",Queen's Pawn Game
2289,2294,1-0,"['d4', 'd5', 'e3', 'e6', 'f4', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nf6']",Queen's Pawn Game
1919,1921,1-0,"['d4', 'a6', 'c4', 'e6', 'e4', 'Be7', 'Nc3', 'b6', 'Nf3', 'd6']",Queen's Pawn Game
1948,1926,0-1,"['d4', 'c6', 'Nc3', 'd5', 'Bg5', 'Nf6', 'Nf3', 'h6', 'Bxf6', 'exf6']",Queen's Pawn Game
1926,1896,1-0,"['d4', 'd5', 'f3', 'c5', 'e3', 'Nc6', 'Bb5', 'cxd4', 'Bxc6+', 'bxc6']",Queen's Pawn Game
1980,2010,0-1,"['d4', 'd6', 'e4', 'Nd7', 'f4', 'e5', 'd5', 'exf4', 'Bxf4', 'Be7']",Queen's Pawn Game
2179,2116,1-0,"['d4', 'c6', 'c4', 'd5', 'Nf3', 'Nf6', 'Nbd2', 'g6', 'g3', 'Bg7']",Queen's Pawn Game
2017,2028,1-0,"['d4', 'c6', 'Nf3', 'g6', 'Nc3', 'Bg7', 'Bf4', 'e6', 'Qd2', 'Ne7']",Queen's Pawn Game
1988,1962,0-1,"['d4', 'h5', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'Bg5', 'Bd7']",Queen's Pawn Game
2062,2002,1-0,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'Nf6', 'Bf4', 'e6', 'Nf3', 'Bd6']",Queen's Pawn Game
1814,1823,1-0,"['d4', 'c6', 'Nf3', 'd5', 'Bf4', 'Bf5', 'e3', 'e6', 'c3', 'f6']",Queen's Pawn Game
2139,2132,1-0,"['d4', 'c6', 'c4', 'd5', 'cxd5', 'cxd5', 'Nc3', 'Nf6', 'Bf4', 'Nc6']",Queen's Pawn Game
2308,2185,1-0,"['d4', 'd6', 'Nf3', 'Nf6', 'g3', 'c6', 'c4', 'Nbd7', 'Nc3', 'e5']",Queen's Pawn Game
2256,2270,1-0,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'g6', 'a3', 'Bg7']",Queen's Pawn Game
2174,2037,0-1,"['d4', 'd6', 'Nf3', 'Nf6', 'e4', 'Bg4', 'e5', 'Bxf3', 'Qxf3', 'Nfd7']",Queen's Pawn Game
2064,2049,0-1,"['d4', 'c6', 'e4', 'd5', 'Nd2', 'dxe4', 'Nxe4', 'Nf6', 'Nxf6+', 'exf6']",Queen's Pawn Game
1855,1887,0-1,"['d4', 'd6', 'e4', 'Nf6', 'Bd3', 'Bg4', 'f3', 'Bh5', 'Ne2', 'h6']",Queen's Pawn Game
2330,2327,1-0,"['d4', 'c6', 'Nf3', 'd5', 'c4', 'Nf6', 'e3', 'e6', 'Nbd2', 'Bd6']",Queen's Pawn Game
2051,2057,0-1,"['d4', 'd5', 'e3', 'c6', 'f4', 'Nf6', 'Bd3', 'Nbd7', 'Nd2', 'e6']",Queen's Pawn Game
1980,1953,1/2-1/2,"['d4', 'd6', 'Nf3', 'c6', 'Bg5', 'Nd7', 'Nbd2', 'h6', 'Bh4', 'g5']",Queen's Pawn Game
2298,2262,1-0,"['d4', 'c6', 'Nf3', 'd5', 'c4', 'Nf6', 'cxd5', 'cxd5', 'Nc3', 'Nc6']",Queen's Pawn Game
2122,2040,1-0,"['d4', 'c6', 'Nc3', 'd5', 'Bf4', 'Nd7', 'Nf3', 'g6', 'h4', 'Bg7']",Queen's Pawn Game
2205,2206,0-1,"['d4', 'd5', 'h4', 'Bf5', 'Bf4', 'h6', 'Nf3', 'e6', 'e3', 'Bd6']",Queen's Pawn Game
2168,2178,1-0,"['d4', 'c6', 'Nc3', 'd5', 'Bf4', 'Bf5', 'Nf3', 'Nf6', 'Ne5', 'e6']",Queen's Pawn Game
2435,2564,0-1,"['d4', 'c6', 'Bf4', 'd6', 'e3', 'Nd7', 'Bd3', 'Qb6', 'b3', 'g6']",Queen's Pawn Game
1906,1917,1-0,"['d4', 'c6', 'Nc3', 'e6', 'Bf4', 'Be7', 'e4', 'd6', 'e5', 'd5']",Queen's Pawn Game
1851,1841,0-1,"['d4', 'd5', 'e3', 'Nf6', 'Nf3', 'Bg4', 'Bd3', 'e6', 'O-O', 'c5']",Queen's Pawn Game
1882,1856,1/2-1/2,"['d4', 'c6', 'Nf3', 'd6', 'Bf4', 'Qc7', 'c4', 'Nd7', 'c5', 'e5']",Queen's Pawn Game
2890,2921,1-0,"['d4', 'a5', 'Nf3', 'a4', 'g3', 'e6', 'a3', 'd5', 'Bg2', 'Be7']",Queen's Pawn Game
2173,2160,1-0,"['d4', 'd5', 'c3', 'c6', 'e3', 'Nf6', 'Bd3', 'h6', 'Nf3', 'e6']",Queen's Pawn Game
2075,2233,1-0,"['d4', 'f6', 'Nf3', 'Kf7', 'c3', 'e6', 'Bf4', 'c6', 'e3', 'd5']",Queen's Pawn Game
1828,1894,1-0,"['d4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Bd3', 'Nf6', 'f4', 'e6']",Queen's Pawn Game
2248,2157,1-0,"['d4', 'd5', 'c3', 'e6', 'Nf3', 'Nf6', 'Nbd2', 'Nbd7', 'g3', 'c5']",Queen's Pawn Game
1937,1915,0-1,"['d4', 'd6', 'Nf3', 'e6', 'Bf4', 'f6', 'Bg3', 'Qe7', 'e3', 'Bd7']",Queen's Pawn Game
1935,1948,0-1,"['d4', 'd6', 'Bg5', 'Nd7', 'c4', 'h6', 'Bh4', 'g5', 'Bg3', 'Ngf6']",Queen's Pawn Game
2049,2157,1-0,"['d4', 'd5', 'c3', 'c6', 'Nf3', 'e6', 'Bf4', 'f5', 'e3', 'Nf6']",Queen's Pawn Game
1923,1921,0-1,"['d4', 'd5', 'c3', 'Nf6', 'e3', 'Bf5', 'Nf3', 'e6', 'Be2', 'Be7']",Queen's Pawn Game
1815,1840,1-0,"['d4', 'd5', 'e3', 'Nf6', 'f4', 'g6', 'Nd2', 'Bg7', 'g3', 'Bg4']",Queen's Pawn Game
2026,2041,0-1,"['d4', 'c6', 'e3', 'd5', 'c4', 'Nf6', 'Nc3', 'e6', 'cxd5', 'exd5']",Queen's Pawn Game
2285,2297,1-0,"['d4', 'f6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'Nc6', 'Be2', 'e5']",Queen's Pawn Game
2204,2236,1-0,"['d4', 'd5', 'e3', 'Bf5', 'Nf3', 'e6', 'Be2', 'Nf6', 'O-O', 'Bd6']",Queen's Pawn Game
2165,2147,0-1,"['d4', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'f4', 'a6', 'Nf3', 'b5']",Queen's Pawn Game
2448,2599,0-1,"['d4', 'f6', 'c4', 'g6', 'Nc3', 'Nh6', 'e4', 'Nf7', 'f3', 'Bg7']",Queen's Pawn Game
