WhiteElo,BlackElo,Result,Moves,OpeningName
997,940,0-1,"['d4', 'e6', 'Nc3', 'c5', 'Nf3', 'b6', 'dxc5', 'bxc5', 'Bf4', 'Nc6']",Horwitz Defense
1063,1028,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'c5', 'e3', 'Qb6', 'g3', 'Ne7']",Horwitz Defense
518,638,0-1,"['d4', 'e6', 'Nh3', 'f5', 'e3', 'h6', 'Be2', 'h5', 'O-O', 'g6']",Horwitz Defense
945,918,1-0,"['d4', 'e6', 'a3', 'Nc6', 'e4', 'Qh4', 'Nc3', 'Nf6', 'Nf3', 'Qg4']",Horwitz Defense
1123,1126,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c5', 'Nf3', 'Nc6', 'Bf4', 'Qb6']",Horwitz Defense
859,913,0-1,"['d4', 'e6', 'e4', 'b6', 'Nc3', 'g6', 'Nf3', 'h6', 'Bf4', 'Bb7']",Horwitz Defense
1171,1180,0-1,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'c3', 'Qb6', 'Nbd2', 'Nc6']",Horwitz Defense
955,961,0-1,"['d4', 'e6', 'Nf3', 'c6', 'Bf4', 'd6', 'e3', 'Qb6', 'b3', 'Nf6']",Horwitz Defense
998,940,1-0,"['d4', 'e6', 'Bf4', 'd6', 'e3', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'e5']",Horwitz Defense
1079,1167,1-0,"['d4', 'e6', 'Nc3', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Bc5', 'Nf3', 'Nf6']",Horwitz Defense
1116,1144,1-0,"['d4', 'e6', 'e4', 'Nc6', 'e5', 'f6', 'Nf3', 'fxe5', 'dxe5', 'd6']",Horwitz Defense
875,879,0-1,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'Nc6', 'c3', 'e5', 'dxe5', 'Nxe5']",Horwitz Defense
901,1006,1-0,"['d4', 'e6', 'Bf4', 'Be7', 'e3', 'f6', 'Nf3', 'g5', 'Bg3', 'h5']",Horwitz Defense
1179,1089,0-1,"['d4', 'e6', 'Nf3', 'h6', 'Bf4', 'g5', 'Be5', 'c5', 'Bxh8', 'f6']",Horwitz Defense
1164,1153,1-0,"['d4', 'e6', 'e4', 'Qh4', 'Nc3', 'f5', 'Nf3', 'Qe7', 'e5', 'd6']",Horwitz Defense
533,587,0-1,"['d4', 'e6', 'Nf3', 'a5', 'g3', 'c6', 'Bh3', 'f6', 'O-O', 'd5']",Horwitz Defense
1159,1124,1-0,"['d4', 'e6', 'e4', 'c5', 'd5', 'exd5', 'exd5', 'Nf6', 'c4', 'd6']",Horwitz Defense
888,923,0-1,"['d4', 'e6', 'Nc3', 'Qf6', 'e3', 'c5', 'Bb5', 'cxd4', 'Qxd4', 'Bb4']",Horwitz Defense
1063,909,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6', 'c3', 'Qb6']",Horwitz Defense
1020,1058,0-1,"['d4', 'e6', 'Nf3', 'Qf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'Qxf4']",Horwitz Defense
957,941,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Bf4', 'Nf6', 'e3', 'Bd6', 'Bg3', 'Bxg3']",Horwitz Defense
1022,986,1-0,"['d4', 'e6', 'e4', 'Nf6', 'Nf3', 'Nxe4', 'Nc3', 'Nf6', 'Bg5', 'Be7']",Horwitz Defense
963,930,0-1,"['d4', 'e6', 'e3', 'd6', 'f3', 'Nf6', 'c3', 'g6', 'f4', 'd5']",Horwitz Defense
807,836,0-1,"['d4', 'e6', 'e4', 'a6', 'Nf3', 'c5', 'Nc3', 'Qc7', 'dxc5', 'Bxc5']",Horwitz Defense
965,925,0-1,"['d4', 'e6', 'e4', 'Ne7', 'Nf3', 'd6', 'Bd3', 'Nd7', 'O-O', 'Ng6']",Horwitz Defense
969,945,1/2-1/2,"['d4', 'e6', 'e4', 'Qf6', 'e5', 'Qf5', 'Bd3', 'Bb4+', 'c3', 'Qxd3']",Horwitz Defense
1126,1179,0-1,"['d4', 'e6', 'e3', 'd5', 'c4', 'c5', 'Nf3', 'Nc6', 'Be2', 'Qb6']",Horwitz Defense
959,932,0-1,"['d4', 'e6', 'e4', 'c5', 'Be3', 'cxd4', 'Bxd4', 'Nc6', 'Nf3', 'd5']",Horwitz Defense
1091,1097,0-1,"['d4', 'e6', 'Nf3', 'Nf6', 'g3', 'Nc6', 'Bg2', 'Ng4', 'O-O', 'Bd6']",Horwitz Defense
950,986,0-1,"['d4', 'e6', 'Nf3', 'g6', 'Bg5', 'f6', 'Bh4', 'g5', 'Nxg5', 'fxg5']",Horwitz Defense
927,875,0-1,"['d4', 'e6', 'e3', 'd6', 'Bd3', 'Ne7', 'Ne2', 'Ng6', 'Bxg6', 'hxg6']",Horwitz Defense
1073,1159,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'cxd4', 'c3', 'dxe3']",Horwitz Defense
970,1003,1-0,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'Nc6', 'Bd3', 'f6', 'c3', 'e5']",Horwitz Defense
845,855,0-1,"['d4', 'e6', 'c3', 'd5', 'Qa4+', 'Bd7', 'Qd1', 'Nc6', 'Qb3', 'Rb8']",Horwitz Defense
953,945,1-0,"['d4', 'e6', 'e3', 'd6', 'Nf3', 'Bd7', 'c4', 'Be7', 'Nc3', 'Nc6']",Horwitz Defense
1161,1156,0-1,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'dxc4', 'Bf4', 'Bd6', 'Bxd6', 'Qxd6']",Horwitz Defense
1028,963,0-1,"['d4', 'e6', 'Bf4', 'Nf6', 'e3', 'Nc6', 'Bd3', 'Bb4+', 'Nc3', 'Bxc3+']",Horwitz Defense
725,776,0-1,"['d4', 'e6', 'c3', 'Nf6', 'Qd3', 'c6', 'h3', 'Be7', 'Nf3', 'O-O']",Horwitz Defense
1110,1014,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'c4', 'Nc6', 'cxd5', 'exd5']",Horwitz Defense
505,568,0-1,"['d4', 'e6', 'f4', 'Nc6', 'e4', 'Nxd4', 'Qxd4', 'b6', 'Be3', 'Bb7']",Horwitz Defense
1066,1058,1-0,"['d4', 'e6', 'e4', 'c5', 'Be3', 'cxd4', 'Bxd4', 'Nc6', 'Nc3', 'Nxd4']",Horwitz Defense
1199,1197,1-0,"['d4', 'e6', 'Bf4', 'd6', 'Bg3', 'Be7', 'e3', 'f5', 'Bd3', 'Nf6']",Horwitz Defense
1053,910,1-0,"['d4', 'e6', 'Nc3', 'Nf6', 'Bf4', 'd5', 'Nb5', 'Na6', 'e3', 'c6']",Horwitz Defense
865,725,0-1,"['d4', 'e6', 'Nc3', 'a6', 'Bf4', 'Qf6', 'd5', 'Qxf4', 'dxe6', 'dxe6']",Horwitz Defense
1083,1135,0-1,"['d4', 'e6', 'd5', 'exd5', 'Qxd5', 'Nf6', 'Qe5+', 'Qe7', 'Qxc7', 'Qb4+']",Horwitz Defense
800,730,0-1,"['d4', 'e6', 'Bf4', 'd6', 'e3', 'Qe7', 'Nf3', 'f6', 'Qe2', 'e5']",Horwitz Defense
526,573,1-0,"['d4', 'e6', 'c4', 'Nc6', 'g3', 'Nf6', 'Bg2', 'h6', 'Qa4', 'a6']",Horwitz Defense
1038,1037,0-1,"['d4', 'e6', 'Bf4', 'd6', 'Nf3', 'Nc6', 'e3', 'f6', 'c3', 'e5']",Horwitz Defense
1107,1077,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c6', 'Nf3', 'Nf6', 'Bf4', 'Bd6']",Horwitz Defense
940,1032,1-0,"['d4', 'e6', 'e3', 'd5', 'c4', 'Bb4+', 'Nd2', 'Bxd2+', 'Bxd2', 'Nc6']",Horwitz Defense
1132,1134,0-1,"['d4', 'e6', 'Nf3', 'd5', 'g3', 'c5', 'Bg2', 'Nc6', 'O-O', 'cxd4']",Horwitz Defense
869,935,0-1,"['d4', 'e6', 'Nf3', 'c5', 'e4', 'Qf6', 'Ne5', 'd6', 'Nc4', 'd5']",Horwitz Defense
1084,1022,1-0,"['d4', 'e6', 'Bf4', 'Qf6', 'Nf3', 'Bb4+', 'c3', 'Bd6', 'Bxd6', 'cxd6']",Horwitz Defense
1106,1075,1-0,"['d4', 'e6', 'c4', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Nc6', 'e3', 'Nf6']",Horwitz Defense
1171,1148,0-1,"['d4', 'e6', 'e4', 'd5', 'Nc3', 'c5', 'Bb5+', 'Nc6', 'Nf3', 'a6']",Horwitz Defense
810,884,0-1,"['d4', 'e6', 'Nc3', 'Nc6', 'Bf4', 'Bd6', 'e3', 'b6', 'Qf3', 'Bb7']",Horwitz Defense
1195,1148,1/2-1/2,"['d4', 'e6', 'c4', 'd5', 'cxd5', 'Bb4+', 'Nc3', 'Qxd5', 'Bd2', 'Qxd4']",Horwitz Defense
1118,1116,1-0,"['d4', 'e6', 'c4', 'd5', 'Nf3', 'dxc4', 'e4', 'Nc6', 'Bxc4', 'Na5']",Horwitz Defense
1071,969,1-0,"['d4', 'e6', 'Bf4', 'Nc6', 'Nf3', 'd6', 'e3', 'a6', 'Bd3', 'h6']",Horwitz Defense
933,879,0-1,"['d4', 'e6', 'e4', 'Nf6', 'e5', 'Nd5', 'c4', 'Ne7', 'Nc3', 'd5']",Horwitz Defense
1145,1118,1-0,"['d4', 'e6', 'e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'h4', 'Nf6']",Horwitz Defense
1149,1162,1-0,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'cxd4', 'cxd4', 'Nc6']",Horwitz Defense
916,998,0-1,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Nf6', 'Nf3', 'Nc6', 'c3', 'Ne4']",Horwitz Defense
869,939,0-1,"['d4', 'e6', 'e3', 'Qf6', 'Bd3', 'Bb4+', 'c3', 'Ba5', 'b4', 'Bb6']",Horwitz Defense
1041,1074,0-1,"['d4', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Qe2+', 'Be7', 'Nf3', 'Nf6']",Horwitz Defense
962,925,1-0,"['d4', 'e6', 'd5', 'exd5', 'Qxd5', 'Nf6', 'Qe5+', 'Be7', 'Nf3', 'Nc6']",Horwitz Defense
1199,1181,0-1,"['d4', 'e6', 'Nf3', 'Ne7', 'e3', 'Nf5', 'Bd3', 'Qf6', 'Nbd2', 'Nc6']",Horwitz Defense
1154,1171,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'Bd3', 'Qb6', 'a3', 'Bd7']",Horwitz Defense
1186,1181,0-1,"['d4', 'e6', 'Nf3', 'd5', 'Nc3', 'Bb4', 'Bd2', 'Nc6', 'e3', 'Nf6']",Horwitz Defense
971,927,1-0,"['d4', 'e6', 'Bf4', 'd6', 'e3', 'Bd7', 'Nf3', 'Be7', 'Nbd2', 'Nc6']",Horwitz Defense
991,992,0-1,"['d4', 'e6', 'Bf4', 'c6', 'e3', 'Qa5+', 'c3', 'Qb6', 'Nf3', 'Qxb2']",Horwitz Defense
744,795,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'Bd6', 'Bb5+', 'c6', 'Ba4', 'Qa5+']",Horwitz Defense
1178,1141,1-0,"['d4', 'e6', 'Bf4', 'c5', 'dxc5', 'Bxc5', 'e3', 'a6', 'c3', 'Ba7']",Horwitz Defense
1055,1156,1-0,"['d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'Nf3', 'Bd7', 'Be3', 'a6']",Horwitz Defense
1097,1095,1-0,"['d4', 'e6', 'e4', 'd5', 'e5', 'Nc6', 'c3', 'Nh6', 'Be3', 'Be7']",Horwitz Defense
768,849,1-0,"['d4', 'e6', 'Nf3', 'Nc6', 'Nc3', 'd5', 'e3', 'Be7', 'Bb5', 'Nf6']",Horwitz Defense
1110,1094,1-0,"['d4', 'e6', 'Bf4', 'f5', 'Nf3', 'h6', 'e3', 'g5', 'Bg3', 'g4']",Horwitz Defense
1156,1176,1-0,"['d4', 'e6', 'Nf3', 'f5', 'Bf4', 'Nf6', 'e3', 'd6', 'Bc4', 'Bd7']",Horwitz Defense
1137,1123,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Bg5', 'Be7', 'e3', 'h6']",Horwitz Defense
740,735,1-0,"['d4', 'e6', 'e3', 'd5', 'Qg4', 'Nf6', 'Qf4', 'Bd6', 'Qf3', 'Nc6']",Horwitz Defense
1179,1134,0-1,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'c5', 'cxd5', 'exd5', 'Nf3', 'Nc6']",Horwitz Defense
988,1051,0-1,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nf3', 'f6']",Horwitz Defense
1037,896,0-1,"['d4', 'e6', 'Nf3', 'Nc6', 'e3', 'd5', 'Bb5', 'Bd7', 'Bxc6', 'Bxc6']",Horwitz Defense
1141,1122,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Bf4', 'c5', 'e3', 'Nc6', 'Be2', 'b6']",Horwitz Defense
1104,969,1-0,"['d4', 'e6', 'Bf4', 'Bd6', 'e3', 'Bxf4', 'exf4', 'g5', 'Qd2', 'f6']",Horwitz Defense
590,663,0-1,"['d4', 'e6', 'Nf3', 'Be7', 'c3', 'Nf6', 'Nh4', 'Nd5', 'a4', 'Bxh4']",Horwitz Defense
1056,1047,1-0,"['d4', 'e6', 'c4', 'Qh4', 'Nf3', 'Qd8', 'e4', 'Nf6', 'Nc3', 'Bb4']",Horwitz Defense
1009,1106,1-0,"['d4', 'e6', 'c4', 'Nc6', 'e4', 'Qh4', 'Nf3', 'Bb4+', 'Nc3', 'Bxc3+']",Horwitz Defense
1067,1197,0-1,"['d4', 'e6', 'e4', 'h6', 'Nc3', 'Ne7', 'e5', 'c6', 'Nf3', 'Nd5']",Horwitz Defense
1057,1040,0-1,"['d4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'Ne5', 'g6', 'f4', 'd6']",Horwitz Defense
1149,1117,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nf3', 'b6']",Horwitz Defense
898,923,1-0,"['d4', 'e6', 'e4', 'd5', 'b3', 'Nc6', 'Bb2', 'Be7', 'Bb5', 'Bd7']",Horwitz Defense
1017,1126,0-1,"['d4', 'e6', 'Nf3', 'Nf6', 'Nc3', 'Nc6', 'Bg5', 'Bb4', 'Bxf6', 'Qxf6']",Horwitz Defense
995,1107,0-1,"['d4', 'e6', 'e4', 'c5', 'c3', 'a6', 'Nf3', 'b5', 'Nbd2', 'Nc6']",Horwitz Defense
985,984,0-1,"['d4', 'e6', 'Nf3', 'b6', 'e3', 'Bb7', 'Bd3', 'g6', 'Nbd2', 'Bg7']",Horwitz Defense
884,837,1-0,"['d4', 'e6', 'e3', 'd5', 'Bd3', 'c5', 'dxc5', 'Bxc5', 'Nf3', 'Nc6']",Horwitz Defense
1043,1047,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'c3', 'Nf6', 'Nbd2', 'Ne4']",Horwitz Defense
1022,1087,0-1,"['d4', 'e6', 'e3', 'b6', 'g3', 'Bb7', 'Nf3', 'Be7', 'Bg2', 'Nf6']",Horwitz Defense
981,1047,1-0,"['d4', 'e6', 'e4', 'd5', 'exd5', 'exd5', 'Nc3', 'h6', 'h3', 'Bb4']",Horwitz Defense
1066,1058,1-0,"['d4', 'e6', 'f3', 'd5', 'e3', 'Nf6', 'c4', 'c5', 'Qb3', 'Nc6']",Horwitz Defense
1169,1166,0-1,"['d4', 'e6', 'e4', 'c6', 'Nc3', 'd5', 'Be3', 'c5', 'Bb5+', 'Bd7']",Horwitz Defense
1198,1137,0-1,"['d4', 'e6', 'e4', 'd5', 'Bd3', 'Nf6', 'e5', 'Nfd7', 'Nf3', 'c5']",Horwitz Defense
1087,1077,1/2-1/2,"['d4', 'e6', 'Bf4', 'Bd6', 'e3', 'Bxf4', 'exf4', 'Nf6', 'Nf3', 'd6']",Horwitz Defense
1127,1110,0-1,"['d4', 'e6', 'Nf3', 'd6', 'e3', 'b6', 'Nc3', 'Bb7', 'Bd3', 'Nf6']",Horwitz Defense
844,996,1-0,"['d4', 'e6', 'c4', 'c5', 'd5', 'exd5', 'cxd5', 'Qf6', 'Nc3', 'c4']",Horwitz Defense
966,963,1-0,"['d4', 'e6', 'Bf4', 'c5', 'c3', 'd5', 'Nf3', 'Nf6', 'e3', 'h6']",Horwitz Defense
875,860,1-0,"['d4', 'e6', 'Bf4', 'Na6', 'e3', 'Nf6', 'Nf3', 'Ne4', 'Bd3', 'd5']",Horwitz Defense
683,742,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Bf4', 'c5', 'c3', 'Nc6', 'e3', 'Nf6']",Horwitz Defense
1182,1181,1/2-1/2,"['d4', 'e6', 'Bf4', 'd5', 'Nc3', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'Nc6']",Horwitz Defense
984,985,0-1,"['d4', 'e6', 'Bf4', 'Nc6', 'e3', 'Bd6', 'Nh3', 'Nf6', 'c3', 'e5']",Horwitz Defense
902,889,1-0,"['d4', 'e6', 'e3', 'Nc6', 'g3', 'd5', 'Bg2', 'Bd6', 'Nc3', 'Nf6']",Horwitz Defense
936,1176,0-1,"['d4', 'e6', 'c4', 'd5', 'c5', 'e5', 'e3', 'Nc6', 'Nf3', 'Bg4']",Horwitz Defense
1113,1130,1-0,"['d4', 'e6', 'e4', 'Qe7', 'Nc3', 'Kd8', 'f4', 'Qe8', 'Nf3', 'f5']",Horwitz Defense
1152,1190,1-0,"['d4', 'e6', 'Bf4', 'c5', 'c3', 'h6', 'Nf3', 'Nf6', 'Nbd2', 'd5']",Horwitz Defense
911,758,1-0,"['d4', 'e6', 'e4', 'Bd6', 'e5', 'Be7', 'Nf3', 'Nc6', 'c3', 'Nh6']",Horwitz Defense
1181,1137,0-1,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Ne7', 'Nf3', 'Nbc6', 'Bd3', 'Ng6']",Horwitz Defense
1059,1024,1-0,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'Bd7', 'Bd3', 'Nc6', 'O-O', 'Bd6']",Horwitz Defense
881,987,0-1,"['d4', 'e6', 'Nf3', 'Nc6', 'Nc3', 'Nf6', 'Bg5', 'Bb4', 'Bxf6', 'Qxf6']",Horwitz Defense
763,724,0-1,"['d4', 'e6', 'Bf4', 'Nc6', 'Nf3', 'h6', 'Ne5', 'Nxe5', 'dxe5', 'Ne7']",Horwitz Defense
896,1045,1-0,"['d4', 'e6', 'Nf3', 'd5', 'Nc3', 'c6', 'a3', 'g6', 'h3', 'Bg7']",Horwitz Defense
1063,1133,1/2-1/2,"['d4', 'e6', 'e4', 'd5', 'e5', 'c6', 'Nf3', 'Bb4+', 'Bd2', 'Bxd2+']",Horwitz Defense
1150,1122,1-0,"['d4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'c3', 'cxd4', 'exd4', 'Nc6']",Horwitz Defense
778,791,0-1,"['d4', 'e6', 'e3', 'd5', 'Bd2', 'c5', 'dxc5', 'Bxc5', 'Nc3', 'Nc6']",Horwitz Defense
1081,1127,1-0,"['d4', 'e6', 'c4', 'd5', 'c5', 'b6', 'cxb6', 'cxb6', 'e3', 'Bb4+']",Horwitz Defense
1111,1108,1-0,"['d4', 'e6', 'Nf3', 'd6', 'e4', 'Nf6', 'Bg5', 'Be7', 'Bxf6', 'Bxf6']",Horwitz Defense
1001,980,1-0,"['d4', 'e6', 'c4', 'Bd6', 'Nc3', 'c5', 'dxc5', 'Bxc5', 'e3', 'b6']",Horwitz Defense
537,833,0-1,"['d4', 'e6', 'e4', 'Nc6', 'Bc4', 'd5', 'exd5', 'exd5', 'Bxd5', 'Qxd5']",Horwitz Defense
1017,1109,0-1,"['d4', 'e6', 'c3', 'b6', 'Bf4', 'Bb7', 'e3', 'g5', 'Be5', 'f6']",Horwitz Defense
1006,1031,0-1,"['d4', 'e6', 'c4', 'Bd6', 'e3', 'Nc6', 'c5', 'Be7', 'Nc3', 'b6']",Horwitz Defense
1149,1194,0-1,"['d4', 'e6', 'Bf4', 'Nc6', 'e3', 'd5', 'Nf3', 'Be7', 'c4', 'Nf6']",Horwitz Defense
1198,1197,0-1,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'Be7', 'e3', 'Nf6', 'Bd3', 'O-O']",Horwitz Defense
1131,1191,0-1,"['d4', 'e6', 'Nf3', 'd5', 'Nc3', 'Nc6', 'e4', 'dxe4', 'Nxe4', 'f5']",Horwitz Defense
1144,1177,1-0,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'c5', 'e3', 'cxd4', 'exd4', 'Bd6']",Horwitz Defense
945,1003,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c6', 'c3', 'Nf6', 'Bd3', 'Nbd7']",Horwitz Defense
855,1013,0-1,"['d4', 'e6', 'e4', 'd5', 'e5', 'f6', 'exf6', 'gxf6', 'Nf3', 'Bh6']",Horwitz Defense
949,917,1-0,"['d4', 'e6', 'Nc3', 'a6', 'e4', 'c5', 'Bf4', 'cxd4', 'Qxd4', 'Nc6']",Horwitz Defense
733,651,1-0,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'f5', 'Nf3', 'Bd7', 'Bg5', 'Be7']",Horwitz Defense
1078,1132,1-0,"['d4', 'e6', 'd5', 'exd5', 'Qxd5', 'Nf6', 'Qe5+', 'Be7', 'Bg5', 'O-O']",Horwitz Defense
1123,1028,1-0,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'c5', 'c4', 'Nc6', 'Nf3', 'Nf6']",Horwitz Defense
911,865,0-1,"['d4', 'e6', 'Bf4', 'g5', 'Be5', 'f6', 'Bg3', 'c6', 'e4', 'Qb6']",Horwitz Defense
988,982,0-1,"['d4', 'e6', 'Bf4', 'f5', 'Nc3', 'Nc6', 'Nb5', 'a6', 'Nxc7+', 'Ke7']",Horwitz Defense
1182,1182,1-0,"['d4', 'e6', 'Bf4', 'd6', 'Nc3', 'a6', 'e4', 'h6', 'e5', 'd5']",Horwitz Defense
984,1150,0-1,"['d4', 'e6', 'e4', 'b6', 'e5', 'Bb7', 'f3', 'a5', 'Nc3', 'Bb4']",Horwitz Defense
981,997,1-0,"['d4', 'e6', 'Nc3', 'd5', 'Bf4', 'c5', 'Nb5', 'Qb6', 'Nc7+', 'Ke7']",Horwitz Defense
1015,1086,0-1,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'a6', 'Nf3', 'h6', 'h4', 'Nc6']",Horwitz Defense
822,813,0-1,"['d4', 'e6', 'e3', 'Qf6', 'Nf3', 'h6', 'Nc3', 'a6', 'g3', 'd6']",Horwitz Defense
1023,1101,1-0,"['d4', 'e6', 'c4', 'd5', 'cxd5', 'exd5', 'Nf3', 'Be6', 'Nc3', 'Bb4']",Horwitz Defense
1124,1160,0-1,"['d4', 'e6', 'c4', 'd5', 'Bf4', 'c5', 'e3', 'Qb6', 'Nf3', 'Qxb2']",Horwitz Defense
1073,1064,1-0,"['d4', 'e6', 'd5', 'exd5', 'Qxd5', 'd6', 'c4', 'c5', 'e4', 'Be6']",Horwitz Defense
1005,967,0-1,"['d4', 'e6', 'Bf4', 'c5', 'e3', 'Qb6', 'b3', 'g6', 'Be5', 'f6']",Horwitz Defense
906,841,1/2-1/2,"['d4', 'e6', 'Bf4', 'd5', 'Nf3', 'g5', 'Nxg5', 'Nc6', 'Nf3', 'Bd6']",Horwitz Defense
1114,1052,0-1,"['d4', 'e6', 'e3', 'd5', 'c4', 'Bb4+', 'Bd2', 'Bxd2+', 'Nxd2', 'Nf6']",Horwitz Defense
846,987,0-1,"['d4', 'e6', 'Bf4', 'd5', 'e3', 'Qe7', 'Nf3', 'f6', 'Be2', 'g5']",Horwitz Defense
973,1010,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'Bb5+', 'Bd7', 'Be2', 'b5']",Horwitz Defense
761,725,0-1,"['d4', 'e6', 'Nf3', 'd5', 'e3', 'Nf6', 'Nc3', 'a6', 'Ne5', 'Bd6']",Horwitz Defense
1193,1170,0-1,"['d4', 'e6', 'e3', 'Nf6', 'f4', 'b6', 'g4', 'Bb7', 'g5', 'Ng4']",Horwitz Defense
1012,974,1-0,"['d4', 'e6', 'e3', 'c5', 'Nd2', 'cxd4', 'exd4', 'Qb6', 'Ngf3', 'Nf6']",Horwitz Defense
