case:concept:name,concept:name,time:timestamp,Bracket,Opening
High_Elo_Pirc_Defense_29319,Nf3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29319,d5,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29319,e5,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29319,Nfd7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,Nc3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,d3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,f4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,Bg7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,Nf3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29320,O-O,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,Bd3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,e5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,Nf3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,Nbd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,d5,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29321,h6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,e6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,Ne7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,Nf3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,Nd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,Be3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29322,h6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,c6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,d4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Qa5,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Bd3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29323,Bg4,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,Nd2,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,e5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,d5,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,Nbd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,c4,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29324,c6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,Bc4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,Qf3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,Nc3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,Bg7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,d3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29325,O-O,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,d3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,e5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,Nbd2,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,Nbd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,g3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29326,Be7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,g6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,Bg7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,Be3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,Nf6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,f3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29327,Nbd7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,Nd7,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,d4,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,c6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,g3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,Qc7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,Bg2,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29328,e5,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,d4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,Bg7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,Bd3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29329,h6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,Bc4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,c6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,d3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29330,Bg7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,Nc3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,c6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,Nf3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,Qc7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,d4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,Nd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,Bd3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29331,e5,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,Nbd7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,Nf3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,e5,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,h3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29332,Be7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,f3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,c6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,d3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,a5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,Nc3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,h6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,Nge2,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29333,g6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,Nbd7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,Bd3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,e5,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,Nge2,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29334,c6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,e5,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,dxe5,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,Nf6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,g3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,g6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,Bg2,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29335,Bg7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,g6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,g3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,Bg7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,Bg2,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,c6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,O-O,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29336,Nf6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,Bc4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,e6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,c6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,a4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,a6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,Qh5,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29337,g6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,Be3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,Bg7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,f3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29338,O-O,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,g6,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,d4,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,Bg7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,Bg5,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29339,c6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,Nbd7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,Be3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,e5,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,Nf3,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29340,c6,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Nd7,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,c5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Bb5,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,a6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Bxd7+,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29341,Bxd7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,e5,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Nf3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Nbd7,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Bc4,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29342,Be7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Bg4,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Bg5,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Bxd1,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Rxd1,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29343,Nbd7,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,d4,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,g6,2025-04-01 12:00:03,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,Nc3,2025-04-01 12:00:04,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,Bg7,2025-04-01 12:00:05,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,Be3,2025-04-01 12:00:06,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,Nf6,2025-04-01 12:00:07,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,Qd2,2025-04-01 12:00:08,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29344,O-O,2025-04-01 12:00:09,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29345,e4,2025-04-01 12:00:00,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29345,d6,2025-04-01 12:00:01,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29345,Nf3,2025-04-01 12:00:02,High Elo,Pirc_Defense
High_Elo_Pirc_Defense_29345,Nf6,2025-04-01 12:00:03,High Elo,Pirc_Defense
